id,created_at,updated_at,street_id,city_id,street_kladr,street_type_id,street_type_full,street_type_short,name
1032,2020-09-03T10:26:20.446Z,2022-11-15T12:48:26.517807Z,294,1,200000000294,6,улица,ул.,Маметовой
448,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,21,1,200000000021,13,микрорайон,мкр.,Мамыр 1
450,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,22,1,200000000022,13,микрорайон,мкр.,Мамыр 2
451,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,23,1,200000000023,13,микрорайон,мкр.,Мамыр 3
452,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,24,1,200000000024,13,микрорайон,мкр.,Мамыр 4
465,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,40,1,200000000040,13,микрорайон,мкр.,Мамыр 7
938,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,252,1,200000000252,6,улица,ул.,Манаса
1054,2020-09-03T10:26:20.446Z,2020-09-03T10:26:20.446Z,318,1,200000000318,6,улица,ул.,Маркова
954,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,269,1,200000000269,6,улица,ул.,Масанчи
437,2020-09-03T10:26:20.338Z,2022-11-15T12:48:27.592072Z,10,1,200000000010,6,улица,ул.,Мауленова
474,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,54,1,200000000054,13,микрорайон,мкр.,микрорайон 1
1885,2022-11-15T12:51:15.010672Z,2022-11-15T12:51:15.010255Z,9166,1,200000009166,13,микрорайон,мкр.,микрорайон 13
482,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,63,1,200000000063,13,микрорайон,мкр.,микрорайон 7
2575,2024-10-30T08:29:01.081617Z,2024-10-30T08:29:01.081151Z,50604,1,200000050604,13,микрорайон,мкр.,"микрорайон Алгабас, 11-й квартал"
2579,2024-10-30T08:29:04.738727Z,2024-10-30T08:29:04.738468Z,50608,1,200000050608,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Айнамкоз"
2587,2024-10-30T08:34:07.027605Z,2024-10-30T08:34:07.027213Z,50616,1,200000050616,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Акберен"
2578,2024-10-30T08:29:02.984773Z,2024-10-30T08:29:02.983321Z,50607,1,200000050607,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Акбопе"
2554,2024-10-30T08:17:09.318179Z,2024-10-30T08:17:09.317933Z,50583,1,200000050583,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Акжарма"
2570,2024-10-30T08:26:14.286091Z,2024-10-30T08:26:14.285672Z,50599,1,200000050599,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Акниет"
2583,2024-10-30T08:31:19.055559Z,2024-10-30T08:31:19.055309Z,50612,1,200000050612,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Аксенгир"
2555,2024-10-30T08:17:13.814280Z,2024-10-30T08:17:13.813888Z,50584,1,200000050584,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Акыртас"
2584,2024-10-30T08:31:20.842492Z,2024-10-30T08:31:20.842161Z,50613,1,200000050613,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Алдаспан"
2610,2024-10-30T08:57:05.907703Z,2024-10-30T08:57:05.907392Z,50639,1,200000050639,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Алдияр"
2611,2024-10-30T08:57:08.795458Z,2024-10-30T08:57:08.795184Z,50640,1,200000050640,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Алтынкол"
2571,2024-10-30T08:26:26.456004Z,2024-10-30T08:26:26.455773Z,50600,1,200000050600,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Бабажанова"
2572,2024-10-30T08:26:26.920270Z,2024-10-30T08:26:26.920097Z,50601,1,200000050601,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Балкарагай"
2586,2024-10-30T08:34:06.636342Z,2024-10-30T08:34:06.635949Z,50615,1,200000050615,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Баршын"
2609,2024-10-30T08:57:02.729531Z,2024-10-30T08:57:02.729261Z,50638,1,200000050638,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Бегазы"
2556,2024-10-30T08:17:25.865597Z,2024-10-30T08:17:25.865272Z,50585,1,200000050585,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Беласар"
2573,2024-10-30T08:26:27.848349Z,2024-10-30T08:26:27.848091Z,50602,1,200000050602,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Беласу"
2557,2024-10-30T08:17:26.741361Z,2024-10-30T08:17:26.741100Z,50586,1,200000050586,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Белкудык"
2591,2024-10-30T08:37:52.489577Z,2024-10-30T08:37:52.489255Z,50620,1,200000050620,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Бес Арыс"
2612,2024-10-30T08:57:12.256700Z,2024-10-30T08:57:12.256438Z,50641,1,200000050641,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Бесбатыр"
2605,2024-10-30T08:50:35.918724Z,2024-10-30T08:50:35.917976Z,50634,1,200000050634,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Бесинши Белес"
2606,2024-10-30T08:50:49.020617Z,2024-10-30T08:50:49.020378Z,50635,1,200000050635,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Бойтумар"
2593,2024-10-30T08:38:03.976998Z,2024-10-30T08:38:03.976741Z,50622,1,200000050622,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Борили Байрак"
2550,2024-10-30T08:15:00.529187Z,2024-10-30T08:15:00.528954Z,50579,1,200000050579,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Дастур"
2574,2024-10-30T08:26:28.396863Z,2024-10-30T08:26:28.396601Z,50603,1,200000050603,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Даулет"
2585,2024-10-30T08:34:06.014820Z,2024-10-30T08:34:06.014533Z,50614,1,200000050614,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Домолак Ана"
2551,2024-10-30T08:15:03.143614Z,2024-10-30T08:15:03.143249Z,50580,1,200000050580,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Ерейментау"
2607,2024-10-30T08:50:52.042408Z,2024-10-30T08:50:52.042212Z,50636,1,200000050636,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Жагалтай"
2552,2024-10-30T08:15:03.611610Z,2024-10-30T08:15:03.611350Z,50581,1,200000050581,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Жадигер"
2566,2024-10-30T08:24:14.468600Z,2024-10-30T08:24:14.467959Z,50595,1,200000050595,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Жадыгер"
2553,2024-10-30T08:15:04.030250Z,2024-10-30T08:15:04.029991Z,50582,1,200000050582,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Жана Курылыс"
2589,2024-10-30T08:34:20.337591Z,2024-10-30T08:34:20.337320Z,50618,1,200000050618,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Жаухар"
2567,2024-10-30T08:24:15.561044Z,2024-10-30T08:24:15.560770Z,50596,1,200000050596,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Женис"
2615,2024-10-30T09:00:07.896391Z,2024-10-30T09:00:07.896185Z,50644,1,200000050644,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Жеты Казына"
2608,2024-10-30T08:50:52.129911Z,2024-10-30T08:50:52.129653Z,50637,1,200000050637,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Зияткер"
2600,2024-10-30T08:47:52.675011Z,2024-10-30T08:47:52.674701Z,50629,1,200000050629,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Зулпыкар"
2618,2024-10-30T09:04:32.637614Z,2024-10-30T09:04:32.637312Z,50647,1,200000050647,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Ильяшева"
2545,2024-10-30T08:11:22.766223Z,2024-10-30T08:11:22.765980Z,50574,1,200000050574,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Инабат"
2621,2024-10-30T09:07:19.126146Z,2024-10-30T09:07:19.125828Z,50650,1,200000050650,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Казтуган Жырау"
2704,2024-11-08T09:55:25.051328Z,2024-11-08T09:55:25.051054Z,50733,1,200000050733,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Казына"
2601,2024-10-30T08:47:55.497588Z,2024-10-30T08:47:55.497277Z,50630,1,200000050630,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Кайсар"
2568,2024-10-30T08:24:17.072337Z,2024-10-30T08:24:17.071857Z,50597,1,200000050597,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Калампыр"
2613,2024-10-30T09:00:05.757048Z,2024-10-30T09:00:05.756498Z,50642,1,200000050642,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Камажай"
2577,2024-10-30T08:29:02.009506Z,2024-10-30T08:29:02.009233Z,50606,1,200000050606,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Кара Жорга"
2581,2024-10-30T08:31:07.853577Z,2024-10-30T08:31:07.853219Z,50610,1,200000050610,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Каршыга"
2569,2024-10-30T08:24:23.114370Z,2024-10-30T08:24:23.113787Z,50598,1,200000050598,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Касиет"
2546,2024-10-30T08:11:37.030657Z,2024-10-30T08:11:37.030378Z,50575,1,200000050575,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Катонкарагай"
2602,2024-10-30T08:48:08.522026Z,2024-10-30T08:48:08.521794Z,50631,1,200000050631,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Кенжекей"
2562,2024-10-30T08:22:04.228680Z,2024-10-30T08:22:04.228430Z,50591,1,200000050591,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Керимсал"
2563,2024-10-30T08:22:05.485724Z,2024-10-30T08:22:05.485323Z,50592,1,200000050592,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Кетбуга Жырау"
2625,2024-10-30T09:25:13.499617Z,2024-10-30T09:25:13.499359Z,50654,1,200000050654,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Кожабекова"
2603,2024-10-30T08:48:08.785623Z,2024-10-30T08:48:08.785394Z,50632,1,200000050632,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Козайым"
2564,2024-10-30T08:22:22.256622Z,2024-10-30T08:22:22.256255Z,50593,1,200000050593,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Кокпар"
2548,2024-10-30T08:11:38.406184Z,2024-10-30T08:11:38.405892Z,50577,1,200000050577,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Кумжарган"
2604,2024-10-30T08:48:09.285641Z,2024-10-30T08:48:09.285386Z,50633,1,200000050633,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Кусмурын"
2595,2024-10-30T08:41:17.380910Z,2024-10-30T08:41:17.380017Z,50624,1,200000050624,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Кыранкара"
2565,2024-10-30T08:22:23.846175Z,2024-10-30T08:22:23.845416Z,50594,1,200000050594,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Лермонтова"
2547,2024-10-30T08:11:37.417072Z,2024-10-30T08:11:37.416691Z,50576,1,200000050576,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Маржан"
2596,2024-10-30T08:41:30.400700Z,2024-10-30T08:41:30.399928Z,50625,1,200000050625,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Молдияра Серикбаева"
2592,2024-10-30T08:38:03.770208Z,2024-10-30T08:38:03.769978Z,50621,1,200000050621,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Монке Би "
2549,2024-10-30T08:11:39.568808Z,2024-10-30T08:11:39.568394Z,50578,1,200000050578,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Мырзашокы"
2590,2024-10-30T08:37:51.902487Z,2024-10-30T08:37:51.902233Z,50619,1,200000050619,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Нажмитдина Мухитдинова"
2588,2024-10-30T08:34:07.481238Z,2024-10-30T08:34:07.480902Z,50617,1,200000050617,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Несибе"
2576,2024-10-30T08:29:01.299432Z,2024-10-30T08:29:01.299188Z,50605,1,200000050605,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Оракты Батыра"
2614,2024-10-30T09:00:07.580983Z,2024-10-30T09:00:07.579565Z,50643,1,200000050643,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Орталык"
2624,2024-10-30T09:25:09.906504Z,2024-10-30T09:25:09.905851Z,50653,1,200000050653,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Рамазана Бапова"
2582,2024-10-30T08:31:08.404008Z,2024-10-30T08:31:08.403518Z,50611,1,200000050611,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Сазсырнай"
2597,2024-10-30T08:41:30.562129Z,2024-10-30T08:41:30.561850Z,50626,1,200000050626,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Самен батыра"
2598,2024-10-30T08:41:30.745940Z,2024-10-30T08:41:30.745632Z,50627,1,200000050627,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Саттара Естемесова"
2622,2024-10-30T09:07:21.128211Z,2024-10-30T09:07:21.127854Z,50651,1,200000050651,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Сафи Утебаева"
2559,2024-10-30T08:19:37.943285Z,2024-10-30T08:19:37.943064Z,50588,1,200000050588,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Сейфуллина"
2594,2024-10-30T08:38:04.370880Z,2024-10-30T08:38:04.370599Z,50623,1,200000050623,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Султан"
2599,2024-10-30T08:41:33.901172Z,2024-10-30T08:41:33.898089Z,50628,1,200000050628,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Таусогар"
2560,2024-10-30T08:19:38.092022Z,2024-10-30T08:19:38.091019Z,50589,1,200000050589,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Теипова"
2623,2024-10-30T09:07:22.116166Z,2024-10-30T09:07:22.115653Z,50652,1,200000050652,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Тупкараган"
2561,2024-10-30T08:19:49.865485Z,2024-10-30T08:19:49.864938Z,50590,1,200000050590,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Туран"
2626,2024-10-30T09:28:27.922800Z,2024-10-30T09:28:27.922477Z,50655,1,200000050655,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Фаризы Онгарсыновой"
2617,2024-10-30T09:04:31.659163Z,2024-10-30T09:04:31.658850Z,50646,1,200000050646,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Хакимжана Наурызбаева"
2620,2024-10-30T09:07:17.913313Z,2024-10-30T09:07:17.913087Z,50649,1,200000050649,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Хиуаз Доспановой"
2616,2024-10-30T09:00:08.348708Z,2024-10-30T09:00:08.348486Z,50645,1,200000050645,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Шамшырак"
2619,2024-10-30T09:04:35.908773Z,2024-10-30T09:04:35.908464Z,50648,1,200000050648,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Шарипа Омарова"
2580,2024-10-30T08:31:07.610299Z,2024-10-30T08:31:07.610092Z,50609,1,200000050609,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Шубартал"
2558,2024-10-30T08:19:37.754200Z,2024-10-30T08:19:37.753918Z,50587,1,200000050587,13,микрорайон,мкр.,"микрорайон Алгабас, ул. Шырайлым"
1780,2020-09-03T10:26:20.522Z,2020-09-03T10:26:20.522Z,4781,1,200000004781,6,улица,ул.,Минина
1055,2020-09-03T10:26:20.446Z,2020-09-03T10:26:20.446Z,319,1,200000000319,6,улица,ул.,Минусинская
1812,2022-11-15T12:50:53.020856Z,2022-11-15T12:50:53.020399Z,10186,1,200000010186,13,микрорайон,мкр.,Мирас
87,2020-09-03T10:26:20.302Z,2020-09-03T10:26:20.302Z,5561,1,200000005561,6,улица,ул.,Митина
3766,2025-03-26T11:33:37.837900Z,2025-03-26T11:33:37.837659Z,51795,1,200000051795,13,микрорайон,мкр.,"мкр. Кайрат, 10-я улица"
3781,2025-03-26T11:42:21.392079Z,2025-03-26T11:42:21.391721Z,51811,1,200000051811,13,микрорайон,мкр.,"мкр. Кайрат, 11-я улица"
3782,2025-03-26T11:42:21.791475Z,2025-03-26T11:42:21.791305Z,51812,1,200000051812,13,микрорайон,мкр.,"мкр. Кайрат, 12-я улица"
3780,2025-03-26T11:41:58.892408Z,2025-03-26T11:41:58.892198Z,51810,1,200000051810,13,микрорайон,мкр.,"мкр. Кайрат, 13-я улица"
3783,2025-03-26T11:42:23.550366Z,2025-03-26T11:42:23.550163Z,51813,1,200000051813,13,микрорайон,мкр.,"мкр. Кайрат, 14-я улица"
3784,2025-03-26T11:42:25.019591Z,2025-03-26T11:42:25.019387Z,51814,1,200000051814,13,микрорайон,мкр.,"мкр. Кайрат, 15-я улица"
3785,2025-03-26T11:42:49.469071Z,2025-03-26T11:42:49.468865Z,51815,1,200000051815,13,микрорайон,мкр.,"мкр. Кайрат, 16-я улица"
3787,2025-03-26T11:43:15.663100Z,2025-03-26T11:43:15.662859Z,51817,1,200000051817,13,микрорайон,мкр.,"мкр. Кайрат, 1-я улица"
3778,2025-03-26T11:36:06.310539Z,2025-03-26T11:36:06.310353Z,51807,1,200000051807,13,микрорайон,мкр.,"мкр. Кайрат, 20-я улица"
3777,2025-03-26T11:36:04.167464Z,2025-03-26T11:36:04.167293Z,51806,1,200000051806,13,микрорайон,мкр.,"мкр. Кайрат, 21-я улица"
3776,2025-03-26T11:35:40.580804Z,2025-03-26T11:35:40.580609Z,51805,1,200000051805,13,микрорайон,мкр.,"мкр. Кайрат, 22-я улица"
3775,2025-03-26T11:35:37.500403Z,2025-03-26T11:35:37.500201Z,51804,1,200000051804,13,микрорайон,мкр.,"мкр. Кайрат, 23-я улица"
3779,2025-03-26T11:41:56.264445Z,2025-03-26T11:41:56.264195Z,51809,1,200000051809,13,микрорайон,мкр.,"мкр. Кайрат, 24-я улица"
3786,2025-03-26T11:43:15.107419Z,2025-03-26T11:43:15.107202Z,51816,1,200000051816,13,микрорайон,мкр.,"мкр. Кайрат, 2-я улица"
3747,2025-03-26T11:31:17.512076Z,2025-03-26T11:31:17.511897Z,51776,1,200000051776,13,микрорайон,мкр.,"мкр. Кайрат, 3-я улица"
3744,2025-03-26T11:31:14.354434Z,2025-03-26T11:31:14.354224Z,51773,1,200000051773,13,микрорайон,мкр.,"мкр. Кайрат, 4-я улица"
3748,2025-03-26T11:31:22.107462Z,2025-03-26T11:31:22.107279Z,51777,1,200000051777,13,микрорайон,мкр.,"мкр. Кайрат, 5-я улица"
3758,2025-03-26T11:32:13.270257Z,2025-03-26T11:32:13.269371Z,51787,1,200000051787,13,микрорайон,мкр.,"мкр. Кайрат, 6-я улица"
3765,2025-03-26T11:33:37.337099Z,2025-03-26T11:33:37.336898Z,51794,1,200000051794,13,микрорайон,мкр.,"мкр. Кайрат, 7-я улица"
3745,2025-03-26T11:31:14.607666Z,2025-03-26T11:31:14.607467Z,51774,1,200000051774,13,микрорайон,мкр.,"мкр. Кайрат, 8-я улица"
3746,2025-03-26T11:31:15.509498Z,2025-03-26T11:31:15.509300Z,51775,1,200000051775,13,микрорайон,мкр.,"мкр. Кайрат, 9-я улица"
3771,2025-03-26T11:34:38.503962Z,2025-03-26T11:34:38.503692Z,51800,1,200000051800,13,микрорайон,мкр.,"мкр. Кайрат, улица Акжамал"
3772,2025-03-26T11:35:06.750759Z,2025-03-26T11:35:06.750509Z,51801,1,200000051801,13,микрорайон,мкр.,"мкр. Кайрат, улица Аркар"
3764,2025-03-26T11:33:09.636664Z,2025-03-26T11:33:09.636386Z,51793,1,200000051793,13,микрорайон,мкр.,"мкр. Кайрат, улица Байге"
3760,2025-03-26T11:32:35.829688Z,2025-03-26T11:32:35.829435Z,51789,1,200000051789,13,микрорайон,мкр.,"мкр. Кайрат, улица Белбулак"
3770,2025-03-26T11:34:36.529969Z,2025-03-26T11:34:36.529766Z,51799,1,200000051799,13,микрорайон,мкр.,"мкр. Кайрат, улица Гулдарига"
3763,2025-03-26T11:33:07.621436Z,2025-03-26T11:33:07.621175Z,51792,1,200000051792,13,микрорайон,мкр.,"мкр. Кайрат, улица Данекер"
3742,2025-03-26T11:31:11.713038Z,2025-03-26T11:31:11.712817Z,51771,1,200000051771,13,микрорайон,мкр.,"мкр. Кайрат, улица Даулеткерея"
3757,2025-03-26T11:32:12.772667Z,2025-03-26T11:32:12.772026Z,51786,1,200000051786,13,микрорайон,мкр.,"мкр. Кайрат, улица Жаудир"
3750,2025-03-26T11:31:26.386174Z,2025-03-26T11:31:26.385996Z,51779,1,200000051779,13,микрорайон,мкр.,"мкр. Кайрат, улица Жаяу Мусы"
3755,2025-03-26T11:32:11.804075Z,2025-03-26T11:32:11.803871Z,51784,1,200000051784,13,микрорайон,мкр.,"мкр. Кайрат, улица Канагат"
3774,2025-03-26T11:35:11.396505Z,2025-03-26T11:35:11.396327Z,51803,1,200000051803,13,микрорайон,мкр.,"мкр. Кайрат, улица Коктас"
3767,2025-03-26T11:34:11.709505Z,2025-03-26T11:34:11.709271Z,51796,1,200000051796,13,микрорайон,мкр.,"мкр. Кайрат, улица Коктау"
3749,2025-03-26T11:31:24.885096Z,2025-03-26T11:31:24.884896Z,51778,1,200000051778,13,микрорайон,мкр.,"мкр. Кайрат, улица Коримдик"
3769,2025-03-26T11:34:12.991119Z,2025-03-26T11:34:12.990930Z,51798,1,200000051798,13,микрорайон,мкр.,"мкр. Кайрат, улица Нарбота"
3768,2025-03-26T11:34:12.811941Z,2025-03-26T11:34:12.811745Z,51797,1,200000051797,13,микрорайон,мкр.,"мкр. Кайрат, улица Несибели"
3759,2025-03-26T11:32:34.941856Z,2025-03-26T11:32:34.941690Z,51788,1,200000051788,13,микрорайон,мкр.,"мкр. Кайрат, улица Новая"
3743,2025-03-26T11:31:14.053947Z,2025-03-26T11:31:14.053790Z,51772,1,200000051772,13,микрорайон,мкр.,"мкр. Кайрат, улица Сарыарка"
3762,2025-03-26T11:33:07.079385Z,2025-03-26T11:33:07.079222Z,51791,1,200000051791,13,микрорайон,мкр.,"мкр. Кайрат, улица Сулутал"
3773,2025-03-26T11:35:09.754199Z,2025-03-26T11:35:09.754023Z,51802,1,200000051802,13,микрорайон,мкр.,"мкр. Кайрат, улица Сулушаш"
3754,2025-03-26T11:32:10.659573Z,2025-03-26T11:32:10.659180Z,51783,1,200000051783,13,микрорайон,мкр.,"мкр. Кайрат, улица Сыбызгы"
3752,2025-03-26T11:32:08.384984Z,2025-03-26T11:32:08.384815Z,51781,1,200000051781,13,микрорайон,мкр.,"мкр. Кайрат, улица Тараз"
3761,2025-03-26T11:32:39.011995Z,2025-03-26T11:32:39.011810Z,51790,1,200000051790,13,микрорайон,мкр.,"мкр. Кайрат, улица Токымкагар"
3756,2025-03-26T11:32:12.031849Z,2025-03-26T11:32:12.031617Z,51785,1,200000051785,13,микрорайон,мкр.,"мкр. Кайрат, улица Торгын"
3751,2025-03-26T11:31:43.034986Z,2025-03-26T11:31:43.034812Z,51780,1,200000051780,13,микрорайон,мкр.,"мкр. Кайрат, улица Туркестан"
3753,2025-03-26T11:32:09.381227Z,2025-03-26T11:32:09.381062Z,51782,1,200000051782,13,микрорайон,мкр.,"мкр. Кайрат, улица Ханшайым"
762,2020-09-03T10:26:20.374Z,2020-09-03T10:26:20.374Z,681,1,200000000681,6,улица,ул.,Молдагалиева Жубана
1035,2020-09-03T10:26:20.446Z,2020-09-03T10:26:20.446Z,297,1,200000000297,6,улица,ул.,Молдагуловой Алии
905,2020-09-03T10:26:20.409Z,2022-11-15T12:48:31.613608Z,217,1,200000000217,6,улица,ул.,Муканова
438,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,11,1,200000000011,6,улица,ул.,Муратбаева
399,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,8023,1,200000008023,3,бульвар,бульв.,Мусрепова
773,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,694,1,200000000694,6,улица,ул.,Мустай Карима
496,2020-09-03T10:26:20.338Z,2022-11-15T12:48:31.661641Z,83,1,200000000083,6,улица,ул.,Мустафина
2765,2024-11-27T10:47:32.566832Z,2024-11-27T10:47:32.566551Z,50794,1,200000050794,6,улица,ул.,Мухаммеда Хайдара Дулати
944,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,258,1,200000000258,6,улица,ул.,Мынбаева
939,2020-09-03T10:26:20.409Z,2022-11-15T12:48:31.717899Z,253,1,200000000253,6,улица,ул.,Навои
927,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,240,1,200000000240,8,проспект,просп.,Назарбаева
405,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,8124,1,200000008124,6,улица,ул.,Наманганская
3610,2025-03-20T05:22:50.216520Z,2025-03-20T05:22:50.216255Z,51639,1,200000051639,6,улица,ул.,Нарынкольская
439,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,12,1,200000000012,6,улица,ул.,Наурызбай батыра
2668,2024-11-01T04:44:52.139379Z,2024-11-01T04:44:52.139087Z,50697,1,200000050697,6,улица,ул.,Нахимова
992,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,407,1,200000000407,6,улица,ул.,Невского
3385,2025-01-28T05:35:36.770398Z,2025-01-28T05:35:36.770190Z,51414,1,200000051414,6,улица,ул.,Немировича-Данченко
763,2020-09-03T10:26:20.374Z,2020-09-03T10:26:20.374Z,682,1,200000000682,6,улица,ул.,Новая
2784,2024-11-27T10:50:57.418858Z,2024-11-27T10:50:57.418620Z,50813,1,200000050813,13,микрорайон,мкр.,"Нур Алатау, 10-я улица"
2785,2024-11-27T10:50:57.507734Z,2024-11-27T10:50:57.507502Z,50814,1,200000050814,13,микрорайон,мкр.,"Нур Алатау, 11-я улица"
2447,2024-10-22T07:22:25.435004Z,2024-10-22T07:22:25.434729Z,50479,1,200000050479,13,микрорайон,мкр.,"Нур Алатау, 14-я улица"
2802,2024-11-27T14:24:47.754672Z,2024-11-27T14:24:47.754358Z,50831,1,200000050831,13,микрорайон,мкр.,"Нур Алатау, 1-я улица"
2446,2024-10-22T07:22:24.499842Z,2024-10-22T07:22:24.499431Z,50478,1,200000050478,13,микрорайон,мкр.,"Нур Алатау, 8-я улица"
2783,2024-11-27T10:50:56.336784Z,2024-11-27T10:50:56.336414Z,50812,1,200000050812,13,микрорайон,мкр.,"Нур Алатау, 9-я улица"
2422,2024-10-22T07:18:07.541322Z,2024-10-22T07:18:07.540927Z,50452,1,200000050452,13,микрорайон,мкр.,"Нур Алатау, ул.Абулхайр-хан"
2440,2024-10-22T07:18:21.413567Z,2024-10-22T07:18:21.412268Z,50470,1,200000050470,13,микрорайон,мкр.,"Нур Алатау, ул.Алмалы бак"
2426,2024-10-22T07:18:08.787575Z,2024-10-22T07:18:08.787028Z,50456,1,200000050456,13,микрорайон,мкр.,"Нур Алатау, ул.Асемтау"
2417,2024-10-22T07:17:14.156908Z,2024-10-22T07:17:14.156539Z,50446,1,200000050446,13,микрорайон,мкр.,"Нур Алатау, ул.Аскара Кунаева"
2454,2024-10-22T07:33:41.110969Z,2024-10-22T07:33:41.110722Z,50489,1,200000050489,13,микрорайон,мкр.,"Нур Алатау, ул.Атабек"
