street_id,street_name,house,sub_house,is_available,full_address,latitude,longitude,gis_full_name,provider
57,микрорайон 3-й микрорайон,16,,1,"Алматы г., микрорайон 3-й микрорайон, 16",43.222887,76.849791,"Алматы, микрорайон 3-й, 16",beeline
57,микрорайон 3-й микрорайон,17,,1,"Алматы г., микрорайон 3-й микрорайон, 17",43.223202,76.850672,"Алматы, микрорайон 3-й, 17-18 / микрорайон 3-й, 18 / микрорайон 3-й, 17",beeline
57,микрорайон 3-й микрорайон,19,,1,"Алматы г., микрорайон 3-й микрорайон, 19",43.222325,76.851493,"Алматы, микрорайон 3-й, 19",beeline
57,микрорайон 3-й микрорайон,2,,1,"Алматы г., микрорайон 3-й микрорайон, 2",43.225856,76.849426,"Алматы, микрорайон 3-й, 2",beeline
57,микрорайон 3-й микрорайон,20,,1,"Алматы г., микрорайон 3-й микрорайон, 20",43.222015,76.850923,"Алматы, микрорайон 3-й, 20",beeline
57,микрорайон 3-й микрорайон,21,,1,"Алматы г., микрорайон 3-й микрорайон, 21",43.221638,76.850997,"Алматы, микрорайон 3-й, 21",beeline
57,микрорайон 3-й микрорайон,21/1,,1,"Алматы г., микрорайон 3-й микрорайон, 21/1",43.221508,76.852057,"Алматы, Амаль, жилой комплекс",beeline
57,микрорайон 3-й микрорайон,22,,1,"Алматы г., микрорайон 3-й микрорайон, 22",43.221316,76.851291,"Алматы, микрорайон 3-й, 22",beeline
57,микрорайон 3-й микрорайон,23,,1,"Алматы г., микрорайон 3-й микрорайон, 23",43.221,76.85158,"Алматы, микрорайон 3-й, 23",beeline
57,микрорайон 3-й микрорайон,24,,1,"Алматы г., микрорайон 3-й микрорайон, 24",43.220865,76.852225,"Алматы, микрорайон 3-й, 24",beeline
57,микрорайон 3-й микрорайон,25,,1,"Алматы г., микрорайон 3-й микрорайон, 25",43.221248,76.853022,"Алматы, микрорайон 3-й, 25",beeline
57,микрорайон 3-й микрорайон,26,,1,"Алматы г., микрорайон 3-й микрорайон, 26",43.221541,76.853614,"Алматы, микрорайон 3-й, 26",beeline
57,микрорайон 3-й микрорайон,27,,1,"Алматы г., микрорайон 3-й микрорайон, 27",43.221935,76.854461,"Алматы, микрорайон 3-й, 27",beeline
57,микрорайон 3-й микрорайон,28,,1,"Алматы г., микрорайон 3-й микрорайон, 28",43.222478,76.854822,"Алматы, микрорайон 3-й, 28",beeline
57,микрорайон 3-й микрорайон,29,,1,"Алматы г., микрорайон 3-й микрорайон, 29",43.222949,76.855275,"Алматы, микрорайон 3-й, 29",beeline
57,микрорайон 3-й микрорайон,3,,1,"Алматы г., микрорайон 3-й микрорайон, 3",43.158044,76.889874,"Алматы, 3-я улица, 3",beeline
57,микрорайон 3-й микрорайон,15,,1,"Алматы г., микрорайон 3-й микрорайон, 15",43.223206,76.849497,"Алматы, микрорайон 3-й, 15",beeline
65,микрорайон 12-й микрорайон,6,,1,"Алматы г., микрорайон 12-й микрорайон, 6",43.219165,76.863095,"Алматы, 12-й микрорайон, 6",beeline
57,микрорайон 3-й микрорайон,14,,1,"Алматы г., микрорайон 3-й микрорайон, 14",43.223528,76.849209,"Алматы, микрорайон 3-й, 14",beeline
57,микрорайон 3-й микрорайон,12а,,1,"Алматы г., микрорайон 3-й микрорайон, 12а",43.22357,76.850071,"Алматы, микрорайон 3-й, 12а",beeline
341,микрорайон 2-й микрорайон,36,,1,"Алматы г., микрорайон 2-й микрорайон, 36",43.233391,76.861118,"Алматы, 2-й микрорайон, 36",beeline
341,микрорайон 2-й микрорайон,37,,1,"Алматы г., микрорайон 2-й микрорайон, 37",43.233594,76.860688,"Алматы, 2-й микрорайон, 37",beeline
341,микрорайон 2-й микрорайон,38,,1,"Алматы г., микрорайон 2-й микрорайон, 38",43.233761,76.860335,"Алматы, 2-й микрорайон, 38",beeline
341,микрорайон 2-й микрорайон,4,,1,"Алматы г., микрорайон 2-й микрорайон, 4",43.234567,76.854246,"Алматы, 2-й микрорайон, 4 / проспект Алтынсарина, 4",beeline
341,микрорайон 2-й микрорайон,40г,,1,"Алматы г., микрорайон 2-й микрорайон, 40г",43.232598,76.860482,"Алматы, Куаныш, жилой комплекс",beeline
341,микрорайон 2-й микрорайон,48,,1,"Алматы г., микрорайон 2-й микрорайон, 48",43.230568,76.859192,"Алматы, 2-й микрорайон, 48",beeline
341,микрорайон 2-й микрорайон,5,,1,"Алматы г., микрорайон 2-й микрорайон, 5",43.234922,76.854841,"Алматы, 2-й микрорайон, 5",beeline
341,микрорайон 2-й микрорайон,6,,1,"Алматы г., микрорайон 2-й микрорайон, 6",43.234451,76.855409,"Алматы, 2-й микрорайон, 6",beeline
341,микрорайон 2-й микрорайон,6а,,1,"Алматы г., микрорайон 2-й микрорайон, 6а",43.234557,76.854884,"Алматы, 2-й микрорайон, 6а",beeline
341,микрорайон 2-й микрорайон,7,,1,"Алматы г., микрорайон 2-й микрорайон, 7",43.234096,76.855563,"Алматы, 2-й микрорайон, 7",beeline
341,микрорайон 2-й микрорайон,8,,1,"Алматы г., микрорайон 2-й микрорайон, 8",43.234058,76.856341,"Алматы, 2-й микрорайон, 8",beeline
341,микрорайон 2-й микрорайон,9,,1,"Алматы г., микрорайон 2-й микрорайон, 9",43.234414,76.856187,"Алматы, 2-й микрорайон, 9",beeline
341,микрорайон 2-й микрорайон,9а,,1,"Алматы г., микрорайон 2-й микрорайон, 9а",43.234806,76.856463,"Алматы, 2-й микрорайон, 9а",beeline
57,микрорайон 3-й микрорайон,1,,1,"Алматы г., микрорайон 3-й микрорайон, 1",43.225655,76.849966,"Алматы, микрорайон 3-й, 1",beeline
57,микрорайон 3-й микрорайон,10,,1,"Алматы г., микрорайон 3-й микрорайон, 10",43.224062,76.851305,"Алматы, микрорайон 3-й, 10",beeline
57,микрорайон 3-й микрорайон,11,,1,"Алматы г., микрорайон 3-й микрорайон, 11",43.224308,76.850641,"Алматы, микрорайон 3-й, 11",beeline
57,микрорайон 3-й микрорайон,12,,1,"Алматы г., микрорайон 3-й микрорайон, 12",43.224118,76.849809,"Алматы, микрорайон 3-й, 12",beeline
57,микрорайон 3-й микрорайон,13,,1,"Алматы г., микрорайон 3-й микрорайон, 13",43.223843,76.848915,"Алматы, микрорайон 3-й, 13",beeline
57,микрорайон 3-й микрорайон,30,,1,"Алматы г., микрорайон 3-й микрорайон, 30",43.223074,76.856274,"Алматы, микрорайон 3-й, 30",beeline
65,микрорайон 12-й микрорайон,5в,,1,"Алматы г., микрорайон 12-й микрорайон, 5в",43.22036,76.863467,"Алматы, 12-й микрорайон, 5в",beeline
65,микрорайон 12-й микрорайон,5а,,1,"Алматы г., микрорайон 12-й микрорайон, 5а",43.220015,76.863061,"Алматы, 12-й микрорайон, 5а",beeline
67,микрорайон 10-й микрорайон,3,,1,"Алматы г., микрорайон 10-й микрорайон, 3",43.219527,76.867644,"Алматы, 10-й микрорайон, 3",beeline
67,микрорайон 10-й микрорайон,3а,,1,"Алматы г., микрорайон 10-й микрорайон, 3а",43.220883,76.869611,"Алматы, 10-й микрорайон, 3а",beeline
67,микрорайон 10-й микрорайон,5,,1,"Алматы г., микрорайон 10-й микрорайон, 5",43.219415,76.868411,"Алматы, 10-й микрорайон, 5",beeline
67,микрорайон 10-й микрорайон,6,,1,"Алматы г., микрорайон 10-й микрорайон, 6",43.220085,76.87081,"Алматы, 10-й микрорайон, 6",beeline
67,микрорайон 10-й микрорайон,7,,1,"Алматы г., микрорайон 10-й микрорайон, 7",43.219207,76.871107,"Алматы, 10-й микрорайон, 7",beeline
67,микрорайон 10-й микрорайон,8,,1,"Алматы г., микрорайон 10-й микрорайон, 8",43.218494,76.870153,"Алматы, 10-й микрорайон, 8",beeline
67,микрорайон 10-й микрорайон,8а,,1,"Алматы г., микрорайон 10-й микрорайон, 8а",43.21809,76.869615,"Алматы, 10-й микрорайон, 8а",beeline
67,микрорайон 10-й микрорайон,2а,,1,"Алматы г., микрорайон 10-й микрорайон, 2а",43.22054,76.869154,"Алматы, 10-й микрорайон, 2а",beeline
67,микрорайон 10-й микрорайон,8в,,1,"Алматы г., микрорайон 10-й микрорайон, 8в",43.21712,76.869565,"Алматы, 10-й микрорайон, 8в",beeline
67,микрорайон 10-й микрорайон,9,,1,"Алматы г., микрорайон 10-й микрорайон, 9",43.219035,76.869992,"Алматы, 10-й микрорайон, 9",beeline
67,микрорайон 10-й микрорайон,9а,,1,"Алматы г., микрорайон 10-й микрорайон, 9а",43.219476,76.87058,"Алматы, 10-й микрорайон, 9а",beeline
309,микрорайон 11-й микрорайон,1,,1,"Алматы г., микрорайон 11-й микрорайон, 1",43.221949,76.871769,"Алматы, 11-й микрорайон, 1",beeline
309,микрорайон 11-й микрорайон,10,,1,"Алматы г., микрорайон 11-й микрорайон, 10",43.223943,76.874243,"Алматы, 11-й микрорайон, 10",beeline
309,микрорайон 11-й микрорайон,11,,1,"Алматы г., микрорайон 11-й микрорайон, 11",43.309838,77.004097,"Алматы, 11-я улица, 11",beeline
309,микрорайон 11-й микрорайон,12,,1,"Алматы г., микрорайон 11-й микрорайон, 12",43.222986,76.873559,"Алматы, 11-й микрорайон, 12",beeline
309,микрорайон 11-й микрорайон,13,,1,"Алматы г., микрорайон 11-й микрорайон, 13",43.22333,76.873123,"Алматы, 11-й микрорайон, 13",beeline
67,микрорайон 10-й микрорайон,8г,,1,"Алматы г., микрорайон 10-й микрорайон, 8г",43.216579,76.869607,"Алматы, 10-й микрорайон, 8г",beeline
67,микрорайон 10-й микрорайон,23,,1,"Алматы г., микрорайон 10-й микрорайон, 23",43.216326,76.86742,"Алматы, 10-й микрорайон, 23",beeline
67,микрорайон 10-й микрорайон,22,,1,"Алматы г., микрорайон 10-й микрорайон, 22",43.21585,76.867612,"Алматы, 10-й микрорайон, 22",beeline
67,микрорайон 10-й микрорайон,21,,1,"Алматы г., микрорайон 10-й микрорайон, 21",43.215995,76.868604,"Алматы, 10-й микрорайон, 21",beeline
315,микрорайон 8-й микрорайон,55,,1,"Алматы г., микрорайон 8-й микрорайон, 55",43.225944,76.872466,"Алматы, 8-й микрорайон, 55",beeline
67,микрорайон 10-й микрорайон,1,,1,"Алматы г., микрорайон 10-й микрорайон, 1",43.219867,76.868286,"Алматы, 10-й микрорайон, 1",beeline
67,микрорайон 10-й микрорайон,10,,1,"Алматы г., микрорайон 10-й микрорайон, 10",43.175671,76.906625,"Алматы, 10-я улица, 10",beeline
67,микрорайон 10-й микрорайон,11,,1,"Алматы г., микрорайон 10-й микрорайон, 11",43.218385,76.866212,"Алматы, 10-й микрорайон, 11",beeline
67,микрорайон 10-й микрорайон,12,,1,"Алматы г., микрорайон 10-й микрорайон, 12",43.21785,76.865107,"Алматы, 10-й микрорайон, 12",beeline
67,микрорайон 10-й микрорайон,13,,1,"Алматы г., микрорайон 10-й микрорайон, 13",43.216983,76.864479,"Алматы, 10-й микрорайон, 13",beeline
67,микрорайон 10-й микрорайон,14,,1,"Алматы г., микрорайон 10-й микрорайон, 14",43.216049,76.865523,"Алматы, 10-й микрорайон, 14 / улица Берегового, 14",beeline
67,микрорайон 10-й микрорайон,15,,1,"Алматы г., микрорайон 10-й микрорайон, 15",43.216992,76.865452,"Алматы, 10-й микрорайон, 15",beeline
67,микрорайон 10-й микрорайон,15б,,1,"Алматы г., микрорайон 10-й микрорайон, 15б",43.218037,76.866862,"Алматы, 10-й микрорайон, 15Б",beeline
67,микрорайон 10-й микрорайон,16,,1,"Алматы г., микрорайон 10-й микрорайон, 16",43.217802,76.866235,"Алматы, 10-й микрорайон, 16",beeline
67,микрорайон 10-й микрорайон,17,,1,"Алматы г., микрорайон 10-й микрорайон, 17",43.215223,76.866728,"Алматы, 10-й микрорайон, 17",beeline
67,микрорайон 10-й микрорайон,17/1,,1,"Алматы г., микрорайон 10-й микрорайон, 17/1",43.215287,76.867373,"Алматы, 10-й микрорайон, 17/1",beeline
67,микрорайон 10-й микрорайон,17/2,,1,"Алматы г., микрорайон 10-й микрорайон, 17/2",43.215538,76.867721,"Алматы, 10-й микрорайон, 17/2",beeline
67,микрорайон 10-й микрорайон,18,,1,"Алматы г., микрорайон 10-й микрорайон, 18",43.214593,76.867211,"Алматы, 10-й микрорайон, 18",beeline
67,микрорайон 10-й микрорайон,19,,1,"Алматы г., микрорайон 10-й микрорайон, 19",43.215041,76.868169,"Алматы, 10-й микрорайон, 19",beeline
67,микрорайон 10-й микрорайон,2,,1,"Алматы г., микрорайон 10-й микрорайон, 2",43.220208,76.86871,"Алматы, 10-й микрорайон, 2",beeline
67,микрорайон 10-й микрорайон,20,,1,"Алматы г., микрорайон 10-й микрорайон, 20",43.215829,76.869257,"Алматы, 10-й микрорайон, 20",beeline
309,микрорайон 11-й микрорайон,14а,,1,"Алматы г., микрорайон 11-й микрорайон, 14а",43.225171,76.874236,"Алматы, 11-й микрорайон, 14а",beeline
309,микрорайон 11-й микрорайон,14б,,1,"Алматы г., микрорайон 11-й микрорайон, 14б",43.224336,76.874745,"Алматы, 11-й микрорайон, 14Б",beeline
309,микрорайон 11-й микрорайон,2,,1,"Алматы г., микрорайон 11-й микрорайон, 2",43.222322,76.872663,"Алматы, 11-й микрорайон, 2",beeline
309,микрорайон 11-й микрорайон,21,,1,"Алматы г., микрорайон 11-й микрорайон, 21",43.222596,76.874664,"Алматы, 11-й микрорайон, 21",beeline
309,микрорайон 11-й микрорайон,8,,1,"Алматы г., микрорайон 11-й микрорайон, 8",43.224108,76.872617,"Алматы, 11-й микрорайон, 8",beeline
309,микрорайон 11-й микрорайон,9а,,1,"Алматы г., микрорайон 11-й микрорайон, 9а",43.224956,76.873335,"Алматы, 11-й микрорайон, 9а",beeline
65,микрорайон 12-й микрорайон,1,,1,"Алматы г., микрорайон 12-й микрорайон, 1",43.218035,76.864108,"Алматы, 12-й микрорайон, 1",beeline
65,микрорайон 12-й микрорайон,10,,1,"Алматы г., микрорайон 12-й микрорайон, 10",43.219448,76.8621,"Алматы, 12-й микрорайон, 10",beeline
65,микрорайон 12-й микрорайон,11,,1,"Алматы г., микрорайон 12-й микрорайон, 11",43.220194,76.861691,"Алматы, 12-й микрорайон, 11",beeline
65,микрорайон 12-й микрорайон,1/1,,1,"Алматы г., микрорайон 12-й микрорайон, 1/1",43.218959,76.864067,"Алматы, 12-й микрорайон, 1/1",beeline
65,микрорайон 12-й микрорайон,12,,1,"Алматы г., микрорайон 12-й микрорайон, 12",43.309838,77.003643,"Алматы, 12-я улица, 12",beeline
65,микрорайон 12-й микрорайон,13,,1,"Алматы г., микрорайон 12-й микрорайон, 13",43.220501,76.862146,"Алматы, 12-й микрорайон, 13",beeline
65,микрорайон 12-й микрорайон,14,,1,"Алматы г., микрорайон 12-й микрорайон, 14",43.220862,76.86229,"Алматы, 12-й микрорайон, 14",beeline
65,микрорайон 12-й микрорайон,15,,1,"Алматы г., микрорайон 12-й микрорайон, 15",43.221303,76.862132,"Алматы, 12-й микрорайон, 15",beeline
65,микрорайон 12-й микрорайон,16,,1,"Алматы г., микрорайон 12-й микрорайон, 16",43.221772,76.863023,"Алматы, 12-й микрорайон, 16",beeline
65,микрорайон 12-й микрорайон,2,,1,"Алматы г., микрорайон 12-й микрорайон, 2",43.218496,76.864766,"Алматы, 12-й микрорайон, 2",beeline
65,микрорайон 12-й микрорайон,22/2,,1,"Алматы г., микрорайон 12-й микрорайон, 22/2",43.221298,76.866689,"Алматы, PARK HOUSE, жилой комплекс",beeline
65,микрорайон 12-й микрорайон,26,,1,"Алматы г., микрорайон 12-й микрорайон, 26",43.221455,76.865639,"Алматы, Алтынсарин, жилой комплекс",beeline
65,микрорайон 12-й микрорайон,3,,1,"Алматы г., микрорайон 12-й микрорайон, 3",43.218983,76.865393,"Алматы, 12-й микрорайон, 3",beeline
65,микрорайон 12-й микрорайон,4,,1,"Алматы г., микрорайон 12-й микрорайон, 4",43.219405,76.86464,"Алматы, 12-й микрорайон, 4",beeline
65,микрорайон 12-й микрорайон,5,,1,"Алматы г., микрорайон 12-й микрорайон, 5",43.219586,76.863262,"Алматы, 12-й микрорайон, 5",beeline
309,микрорайон 11-й микрорайон,7,,1,"Алматы г., микрорайон 11-й микрорайон, 7",43.223869,76.872504,"Алматы, 11-й микрорайон, 7",beeline
65,микрорайон 12-й микрорайон,5б,,1,"Алматы г., микрорайон 12-й микрорайон, 5б",43.219869,76.863747,"Алматы, 12-й микрорайон, 5Б",beeline
309,микрорайон 11-й микрорайон,6,,1,"Алматы г., микрорайон 11-й микрорайон, 6",43.223549,76.872284,"Алматы, 11-й микрорайон, 6",beeline
309,микрорайон 11-й микрорайон,4,,1,"Алматы г., микрорайон 11-й микрорайон, 4",43.222388,76.871149,"Алматы, 11-й микрорайон, 4",beeline
309,микрорайон 11-й микрорайон,22,,1,"Алматы г., микрорайон 11-й микрорайон, 22",43.222257,76.874982,"Алматы, 11-й микрорайон, 22",beeline
309,микрорайон 11-й микрорайон,23,,1,"Алматы г., микрорайон 11-й микрорайон, 23",43.222883,76.875448,"Алматы, 11-й микрорайон, 23",beeline
309,микрорайон 11-й микрорайон,24,,1,"Алматы г., микрорайон 11-й микрорайон, 24",43.222239,76.875565,"Алматы, 11-й микрорайон, 24",beeline
309,микрорайон 11-й микрорайон,25,,1,"Алматы г., микрорайон 11-й микрорайон, 25",43.221212,76.872091,"Алматы, 11-й микрорайон, 25",beeline
309,микрорайон 11-й микрорайон,25а,,1,"Алматы г., микрорайон 11-й микрорайон, 25а",43.221981,76.873109,"Алматы, 11-й микрорайон, 25а",beeline
309,микрорайон 11-й микрорайон,26,,1,"Алматы г., микрорайон 11-й микрорайон, 26",43.220294,76.872314,"Алматы, 11-й микрорайон, 26 / проспект Алтынсарина, 26",beeline
309,микрорайон 11-й микрорайон,27,,1,"Алматы г., микрорайон 11-й микрорайон, 27",43.219433,76.873521,"Алматы, 11-й микрорайон, 27 / проспект Алтынсарина, 27",beeline
309,микрорайон 11-й микрорайон,28,,1,"Алматы г., микрорайон 11-й микрорайон, 28",43.219303,76.874768,"Алматы, 11-й микрорайон, 28",beeline
309,микрорайон 11-й микрорайон,29,,1,"Алматы г., микрорайон 11-й микрорайон, 29",43.219664,76.874509,"Алматы, 11-й микрорайон, 29",beeline
309,микрорайон 11-й микрорайон,3,,1,"Алматы г., микрорайон 11-й микрорайон, 3",43.221334,76.870715,"Алматы, 11-й микрорайон, 3 / проспект Алтынсарина, 3",beeline
309,микрорайон 11-й микрорайон,30,,1,"Алматы г., микрорайон 11-й микрорайон, 30",43.219939,76.874124,"Алматы, 11-й микрорайон, 30",beeline
309,микрорайон 11-й микрорайон,31,,1,"Алматы г., микрорайон 11-й микрорайон, 31",43.220288,76.873846,"Алматы, 11-й микрорайон, 31 / проспект Алтынсарина, 31",beeline
309,микрорайон 11-й микрорайон,32,,1,"Алматы г., микрорайон 11-й микрорайон, 32",43.220558,76.873467,"Алматы, 11-й микрорайон, 32",beeline
309,микрорайон 11-й микрорайон,33,,1,"Алматы г., микрорайон 11-й микрорайон, 33",43.220758,76.872975,"Алматы, 11-й микрорайон, 33",beeline
309,микрорайон 11-й микрорайон,34,,1,"Алматы г., микрорайон 11-й микрорайон, 34",43.221036,76.872585,"Алматы, 11-й микрорайон, 34",beeline
309,микрорайон 11-й микрорайон,37,,1,"Алматы г., микрорайон 11-й микрорайон, 37",43.218563,76.874743,"Алматы, 11-й микрорайон, 37",beeline
309,микрорайон 11-й микрорайон,38,,1,"Алматы г., микрорайон 11-й микрорайон, 38",43.219041,76.875211,"Алматы, 11-й микрорайон, 38",beeline
309,микрорайон 11-й микрорайон,5,,1,"Алматы г., микрорайон 11-й микрорайон, 5",43.223147,76.871955,"Алматы, 11-й микрорайон, 5",beeline
57,микрорайон 3-й микрорайон,31,,1,"Алматы г., микрорайон 3-й микрорайон, 31",43.223367,76.856865,"Алматы, микрорайон 3-й, 31",beeline
309,микрорайон 11-й микрорайон,17,,1,"Алматы г., микрорайон 11-й микрорайон, 17",43.225793,76.874886,"Алматы, 11-й микрорайон, 17",beeline
57,микрорайон 3-й микрорайон,33,,1,"Алматы г., микрорайон 3-й микрорайон, 33",43.222634,76.853119,"Алматы, микрорайон 3-й, 33",beeline
62,микрорайон 6-й микрорайон,36б,,1,"Алматы г., микрорайон 6-й микрорайон, 36б",43.217502,76.856337,"Алматы, 6-й микрорайон, 36Б",beeline
62,микрорайон 6-й микрорайон,37,,1,"Алматы г., микрорайон 6-й микрорайон, 37",43.217843,76.857607,"Алматы, 6-й микрорайон, 37",beeline
62,микрорайон 6-й микрорайон,38,,1,"Алматы г., микрорайон 6-й микрорайон, 38",43.217911,76.856993,"Алматы, 6-й микрорайон, 38",beeline
62,микрорайон 6-й микрорайон,39,,1,"Алматы г., микрорайон 6-й микрорайон, 39",43.21843,76.856999,"Алматы, 6-й микрорайон, 39",beeline
62,микрорайон 6-й микрорайон,3а,,1,"Алматы г., микрорайон 6-й микрорайон, 3а",43.222899,76.85789,"Алматы, 6-й микрорайон, 3а",beeline
62,микрорайон 6-й микрорайон,3б,,1,"Алматы г., микрорайон 6-й микрорайон, 3б",43.223323,76.858433,"Алматы, 6-й микрорайон, 3Б",beeline
62,микрорайон 6-й микрорайон,4,,1,"Алматы г., микрорайон 6-й микрорайон, 4",43.221776,76.856093,"Алматы, 6-й микрорайон, 4",beeline
62,микрорайон 6-й микрорайон,35,,1,"Алматы г., микрорайон 6-й микрорайон, 35",43.216888,76.856012,"Алматы, 6-й микрорайон, 35",beeline
62,микрорайон 6-й микрорайон,40,,1,"Алматы г., микрорайон 6-й микрорайон, 40",43.218721,76.857598,"Алматы, 6-й микрорайон, 40",beeline
62,микрорайон 6-й микрорайон,43,,1,"Алматы г., микрорайон 6-й микрорайон, 43",43.21923,76.859591,"Алматы, 6-й микрорайон, 43",beeline
62,микрорайон 6-й микрорайон,44,,1,"Алматы г., микрорайон 6-й микрорайон, 44",43.218821,76.859481,"Алматы, 6-й микрорайон, 44",beeline
62,микрорайон 6-й микрорайон,45,,1,"Алматы г., микрорайон 6-й микрорайон, 45",43.218326,76.859463,"Алматы, 6-й микрорайон, 45",beeline
62,микрорайон 6-й микрорайон,45а,,1,"Алматы г., микрорайон 6-й микрорайон, 45а",43.217862,76.858505,"Алматы, 6-й микрорайон, 45а",beeline
62,микрорайон 6-й микрорайон,46,,1,"Алматы г., микрорайон 6-й микрорайон, 46",43.219687,76.853369,"Алматы, 6-й микрорайон, 46",beeline
62,микрорайон 6-й микрорайон,48,,1,"Алматы г., микрорайон 6-й микрорайон, 48",43.220264,76.852854,"Алматы, 6-й микрорайон, 48",beeline
62,микрорайон 6-й микрорайон,5,,1,"Алматы г., микрорайон 6-й микрорайон, 5",43.221454,76.855436,"Алматы, 6-й микрорайон, 5",beeline
62,микрорайон 6-й микрорайон,41,,1,"Алматы г., микрорайон 6-й микрорайон, 41",43.219068,76.85831,"Алматы, 6-й микрорайон, 41",beeline
62,микрорайон 6-й микрорайон,33,,1,"Алматы г., микрорайон 6-й микрорайон, 33",43.216604,76.855419,"Алматы, 6-й микрорайон, 33",beeline
62,микрорайон 6-й микрорайон,31,,1,"Алматы г., микрорайон 6-й микрорайон, 31",43.21734,76.855607,"Алматы, 6-й микрорайон, 31",beeline
62,микрорайон 6-й микрорайон,30,,1,"Алматы г., микрорайон 6-й микрорайон, 30",43.216894,76.854968,"Алматы, 6-й микрорайон, 30",beeline
62,микрорайон 6-й микрорайон,17а,,1,"Алматы г., микрорайон 6-й микрорайон, 17а",43.219519,76.857736,"Алматы, 6-й микрорайон, 17а",beeline
62,микрорайон 6-й микрорайон,18,,1,"Алматы г., микрорайон 6-й микрорайон, 18",43.219328,76.85655,"Алматы, 6-й микрорайон, 18",beeline
62,микрорайон 6-й микрорайон,18а,,1,"Алматы г., микрорайон 6-й микрорайон, 18а",43.220122,76.857943,"Алматы, 6-й микрорайон, 18а",beeline
62,микрорайон 6-й микрорайон,19,,1,"Алматы г., микрорайон 6-й микрорайон, 19",43.219491,76.8559,"Алматы, 6-й микрорайон, 19",beeline
62,микрорайон 6-й микрорайон,19а,,1,"Алматы г., микрорайон 6-й микрорайон, 19а",43.219722,76.857137,"Алматы, 6-й микрорайон, 19а",beeline
62,микрорайон 6-й микрорайон,1а,,1,"Алматы г., микрорайон 6-й микрорайон, 1а",43.21752,76.857804,"Алматы, 6-й микрорайон, 1а",beeline
62,микрорайон 6-й микрорайон,2,,1,"Алматы г., микрорайон 6-й микрорайон, 2",43.22193,76.857398,"Алматы, 6-й микрорайон, 2",beeline
62,микрорайон 6-й микрорайон,20,,1,"Алматы г., микрорайон 6-й микрорайон, 20",43.219174,76.855227,"Алматы, 6-й микрорайон, 20",beeline
62,микрорайон 6-й микрорайон,21,,1,"Алматы г., микрорайон 6-й микрорайон, 21",43.218855,76.854548,"Алматы, 6-й микрорайон, 21",beeline
62,микрорайон 6-й микрорайон,22,,1,"Алматы г., микрорайон 6-й микрорайон, 22",43.218555,76.853911,"Алматы, 6-й микрорайон, 22",beeline
62,микрорайон 6-й микрорайон,23,,1,"Алматы г., микрорайон 6-й микрорайон, 23",43.217964,76.854009,"Алматы, 6-й микрорайон, 23",beeline
62,микрорайон 6-й микрорайон,25,,1,"Алматы г., микрорайон 6-й микрорайон, 25",43.217986,76.855154,"Алматы, 6-й микрорайон, 25",beeline
62,микрорайон 6-й микрорайон,26,,1,"Алматы г., микрорайон 6-й микрорайон, 26",43.218007,76.855782,"Алматы, 6-й микрорайон, 26",beeline
62,микрорайон 6-й микрорайон,26А,,1,"Алматы г., микрорайон 6-й микрорайон, 26А",43.21772,76.856142,"Алматы, 6-й микрорайон, 26а",beeline
62,микрорайон 6-й микрорайон,28,,1,"Алматы г., микрорайон 6-й микрорайон, 28",43.21735,76.854559,"Алматы, 6-й микрорайон, 28",beeline
62,микрорайон 6-й микрорайон,29,,1,"Алматы г., микрорайон 6-й микрорайон, 29",43.217056,76.855014,"Алматы, 6-й микрорайон, 29",beeline
62,микрорайон 6-й микрорайон,3,,1,"Алматы г., микрорайон 6-й микрорайон, 3",43.222064,76.856681,"Алматы, 6-й микрорайон, 3",beeline
62,микрорайон 6-й микрорайон,50,,1,"Алматы г., микрорайон 6-й микрорайон, 50",43.219659,76.852469,"Алматы, 6-й микрорайон, 50",beeline
62,микрорайон 6-й микрорайон,53,,1,"Алматы г., микрорайон 6-й микрорайон, 53",43.222172,76.85773,"Алматы, 6-й микрорайон, 53",beeline
62,микрорайон 6-й микрорайон,54,,1,"Алматы г., микрорайон 6-й микрорайон, 54",43.222073,76.858228,"Алматы, 6-й микрорайон, 54",beeline
62,микрорайон 6-й микрорайон,58,,1,"Алматы г., микрорайон 6-й микрорайон, 58",43.222661,76.860334,"Алматы, 6-й микрорайон, 58",beeline
315,микрорайон 8-й микрорайон,22,,1,"Алматы г., микрорайон 8-й микрорайон, 22",43.228056,76.872028,"Алматы, 8-й микрорайон, 22",beeline
315,микрорайон 8-й микрорайон,25,,1,"Алматы г., микрорайон 8-й микрорайон, 25",43.227796,76.872803,"Алматы, 8-й микрорайон, 25",beeline
315,микрорайон 8-й микрорайон,26,,1,"Алматы г., микрорайон 8-й микрорайон, 26",43.227343,76.874257,"Алматы, 8-й микрорайон, 26",beeline
315,микрорайон 8-й микрорайон,27,,1,"Алматы г., микрорайон 8-й микрорайон, 27",43.226893,76.873677,"Алматы, 8-й микрорайон, 27",beeline
315,микрорайон 8-й микрорайон,29,,1,"Алматы г., микрорайон 8-й микрорайон, 29",43.225042,76.87046,"Алматы, 8-й микрорайон, 29",beeline
315,микрорайон 8-й микрорайон,3,,1,"Алматы г., микрорайон 8-й микрорайон, 3",43.226763,76.865988,"Алматы, 8-й микрорайон, 3",beeline
