"consumer_id";"devices_count";"frequency";"recency";"monetary"
22374768;1;"70.5";"6.0";"1873.22321429"
22374786;1;"4.0";"4.0";"1769.1547619066666"
22374826;2;"87.5";"2.0";"2321.42857142"
22374903;1;"45.5";"18.0";"1873.22321429"
22374945;2;"38.75";"13.0";"1873.21428572"
22375009;1;"68.0";"3.5";"1873.22321429"
22375024;2;"46.25";"2.5";"2823.51190476"
22375027;1;"64.0";"4.0";"2678.57142857"
22375048;2;"78.0";"2.5";"2138.0952381"
22375197;2;"82.0";"2.5";"2667.85714286"
22375263;2;"73.0";"2.0";"1873.21428572"
22375342;2;"53.0";"4.0";"2678.57142858"
22375417;2;"56.0";"5.5";"1763.98809524"
22375418;1;"88.0";"2.0";"1873.22321429"
22375456;2;"69.5";"2.25";"5846.428571420001"
22375624;2;"42.75";"41.5";"4522.02380952"
22375832;1;"31.5";"46.5";"1873.22321429"
22375850;2;"54.0";"2.5";"936.60714286"
22376039;2;"77.5";"3.0";"1873.21428572"
22376044;2;"40.25";"8.75";"5905.952380953332"
22376171;3;"62.333333333333336";"3.5";"2263.63690476"
22376302;2;"38.25";"36.75";"1873.21428572"
22376387;2;"52.0";"5.0";"1873.21428572"
22376446;2;"86.5";"2.75";"3482.1428571400006"
22376540;2;"42.25";"4.75";"2678.57142858"
22376558;2;"59.25";"2.75";"1873.21428572"
22376678;2;"70.25";"2.0";"1873.21428572"
22376692;1;"75.0";"2.0";"1873.21428572"
22376718;2;"6.0";"30.5";"1873.21428572"
22376860;2;"69.75";"2.5";"1873.21428572"
22376981;2;"69.75";"2.5";"2943.45238096"
22377093;2;"59.5";"3.0";"1873.21428572"
22377136;2;"15.0";"90.0";"1873.21428572"
22377560;2;"63.5";"2.0";"2857.1428571400006"
22377719;2;"58.5";"2.0";"2748.3134919733334"
22377829;1;"52.0";"7.0";"1873.21428572"
22377852;2;"34.75";"5.0";"1873.21428572"
22377990;1;"40.0";"31.5";"1873.22321429"
22378054;4;"40.875";"2.5";"2790.32142857"
22378111;2;"50.25";"22.25";"4151.78571428"
22378148;2;"28.75";"33.5";"936.60714286"
22378187;2;"49.5";"25.25";"2683.4196428600003"
22378363;2;"36.5";"6.25";"1950.595238103333"
22378366;1;"80.0";"2.5";"2667.85714286"
22378414;2;"86.75";"2.25";"1873.21428572"
22378531;2;"37.75";"6.0";"1873.21428572"
22378551;2;"66.25";"2.75";"2138.0952381"
22378747;1;"81.0";"2.0";"1873.22321429"
22378769;1;"66.5";"3.5";"1873.21428572"
22379041;2;"65.25";"2.0";"2551.78571429"
22379237;2;"69.25";"2.75";"2321.42857142"
22379257;2;"45.0";"18.5";"1873.21428572"
22379435;1;"72.5";"2.0";"1786.99404762"
22379560;1;"58.0";"6.0";"2678.57142858"
22379584;2;"71.75";"2.0";"1873.21428572"
22379631;2;"48.0";"3.5";"2678.57142858"
22379727;1;"83.0";"2.0";"1873.22321429"
22379729;2;"37.0";"10.25";"1873.21428572"
22379774;2;"72.5";"3.0";"1873.21428572"
22379863;2;"67.25";"2.5";"4283.988095233333"
22380089;2;"84.0";"2.0";"1873.21428572"
22380341;3;"61.333333333333336";"9.0";"3505.95238094"
22380398;2;"43.75";"3.5";"3885.119047626667"
22382317;2;"77.5";"2.0";"1873.21428572"
22383299;1;"75.0";"2.0";"4891.07142858"
22384137;2;"83.25";"2.5";"2328.86904761"
22384538;2;"62.5";"2.25";"1873.21428572"
22386857;1;"32.5";"33.0";"1873.22321429"
22386958;2;"71.75";"3.75";"1873.21428572"
22387653;2;"89.25";"2.0";"2678.57142858"
22388138;2;"80.5";"2.0";"2551.78571429"
22388318;1;"36.5";"2.0";"1873.21428572"
22392129;2;"73.75";"2.0";"2321.42857142"
22392539;2;"33.25";"9.0";"2678.57142858"
22396219;1;"52.5";"2.5";"1873.21428572"
22396777;2;"50.25";"3.25";"1873.21428572"
22400457;2;"60.75";"2.0";"1873.21428572"
22402719;2;"61.75";"4.5";"1873.21428572"
22403157;1;"78.5";"2.5";"4017.85714286"
22403867;1;"9.5";"4.5";"1873.21428572"
22404937;1;"21.0";"19.5";"1873.22321429"
22405195;4;"7.0";"5.5";"517.5"
22406878;1;"32.5";"23.0";"1873.22321429"
22406897;2;"52.25";"15.5";"2138.0952381"
22407164;1;"45.0";"2.0";"1873.21428572"
22407551;1;"45.5";"13.0";"1873.21428572"
22408037;2;"48.25";"2.5";"2946.42857142"
22408547;2;"84.5";"2.25";"2678.57142858"
22411479;2;"86.0";"2.25";"2827.38095239"
22411602;2;"53.0";"12.25";"1873.21428572"
22412638;2;"79.75";"2.25";"2678.57142858"
22412837;1;"71.0";"2.5";"1873.22321429"
22414036;2;"69.5";"2.0";"2586.3095238"
22415626;2;"55.75";"2.25";"1873.21428572"
22418197;2;"44.75";"2.5";"1873.21428572"
22418460;1;"69.0";"4.0";"1832.9375000066664"
22419317;1;"89.0";"2.0";"2321.42857143"
22423017;1;"68.5";"5.0";"1873.21428572"
22423050;2;"43.75";"4.25";"1873.21428572"
22423397;1;"54.0";"2.0";"2678.57142857"
22423717;1;"80.5";"2.0";"1873.22321429"
22423743;2;"77.25";"2.75";"2376.1904761966666"
22423926;1;"55.5";"3.5";"2678.57142857"
22424147;1;"22.5";"4.5";"1873.22321429"
22425425;2;"51.75";"2.5";"3746.43750001"
22426022;2;"72.5";"2.0";"1873.21428572"
22426333;2;"86.0";"2.25";"6071.428571439999"
22427738;1;"89.5";"2.0";"3905.9702381"
22428137;2;"67.0";"3.0";"1873.21428572"
22428618;1;"54.0";"2.5";"2376.1994047666667"
22429754;2;"18.0";"26.75";"1873.21428572"
22431463;2;"40.5";"7.0";"1873.21428572"
22431614;2;"72.25";"2.25";"1873.21428572"
22432379;2;"64.25";"2.5";"2138.0952381"
22432392;1;"36.5";"8.0";"2321.42857143"
22432502;2;"59.25";"2.75";"1873.21428572"
22433037;3;"39.333333333333336";"38.5";"2128.398809523333"
22434904;1;"39.5";"2.0";"1873.21428572"
22438157;2;"62.0";"3.25";"1873.21428572"
22438257;2;"68.75";"2.25";"1873.21428572"
22442077;3;"43.66666666666666";"2.833333333333333";"2431.220238103333"
22444937;2;"31.0";"9.0";"2678.57142858"
22446863;2;"56.75";"13.25";"2286.90476191"
22447490;2;"88.5";"2.0";"1873.21428572"
22449721;2;"51.75";"2.0";"1638.73809524"
22452129;2;"49.0";"25.0";"1873.21428572"
22452283;2;"79.75";"3.75";"1873.21428572"
22453611;2;"23.75";"6.5";"1873.21428572"
22453940;2;"50.25";"5.0";"1873.21428572"
22454557;1;"79.5";"2.5";"1873.21428572"
22454920;2;"79.0";"2.0";"2402.97619048"
22456718;2;"69.0";"2.5";"2678.57142858"
22456857;2;"15.25";"45.25";"1873.21428572"
22457457;2;"75.5";"2.75";"1873.21428572"
22457514;1;"40.0";"3.0";"1873.21428572"
22459817;2;"65.25";"2.0";"1873.21428572"
22460218;2;"82.0";"2.0";"2667.85714286"
22460577;1;"89.5";"2.0";"2321.42857143"
22460797;5;"18.8";"10.25";"1346.98809524"
22460882;1;"47.5";"2.0";"1873.22321429"
22462215;2;"54.0";"2.5";"4017.85714286"
22462957;2;"73.0";"3.5";"2138.0952381"
22463185;1;"72.0";"2.5";"2138.0952381"
22463189;1;"7.0";"71.0";"2678.57142857"
22463189;1;"7.0";"71.0";"2678.57142857"
22463988;2;"68.0";"2.25";"12831.547619046669"
22464531;2;"50.5";"5.25";"1873.21428572"
22468478;3;"58.5";"2.5";"2070.943452386666"
22469337;2;"79.25";"2.0";"2138.0952381"
22469357;2;"46.75";"16.0";"1873.21428572"
22469739;1;"24.5";"7.0";"1873.21428572"
22471097;2;"58.5";"2.75";"1873.21428572"
22471337;3;"56.0";"7.5";"3369.345238103333"
22471398;2;"83.5";"2.0";"2692.45833334"
22471617;2;"76.25";"2.0";"2678.57142858"
22471957;2;"86.0";"2.0";"2138.0952381"
22472099;2;"56.75";"4.0";"936.60714286"
22475273;2;"67.25";"3.75";"1873.21428572"
22475378;2;"56.0";"3.0";"1992.46428572"
22475425;2;"82.0";"2.25";"2678.57142858"
22475522;2;"34.25";"9.0";"936.60714286"
22477682;3;"46.5";"3.5";"2857.1428571400006"
22478217;1;"76.5";"2.0";"2034.29464286"
22481052;2;"72.75";"3.25";"3644.04761905"
22481959;5;"76.3";"2.6";"11526.785714256666"
22481997;1;"55.0";"16.0";"2678.57142858"
22482477;2;"36.0";"4.25";"1873.21428572"
22482720;1;"90.0";"2.0";"2321.42857143"
22482957;1;"63.0";"6.5";"2286.91369048"
22485537;2;"57.5";"2.5";"1996.13095238"
22485938;1;"27.0";"14.5";"1064.28571429"
22489997;3;"30.0";"2.5";"1000.0"
22492157;1;"85.0";"2.5";"2678.57142857"
22492488;1;"68.0";"4.5";"1873.22321429"
22492555;2;"61.25";"2.0";"2845.663690486667"
22492626;2;"24.75";"2.5";"1873.22321429"
22492729;2;"29.0";"4.0";"1873.21428572"
22492755;1;"45.0";"15.0";"1608.02083334"
22492862;1;"46.5";"10.5";"1873.22321429"
22493258;2;"45.75";"4.25";"2678.57142858"
22493446;2;"45.25";"7.75";"1873.21428572"
22493447;2;"34.5";"6.0";"936.60714286"
22493448;1;"87.5";"2.0";"1873.22321429"
22493689;2;"55.25";"20.5";"3992.26190476"
22493761;1;"87.5";"2.0";"2321.42857143"
22493919;2;"81.75";"2.25";"2943.45238096"
22493947;2;"68.5";"2.0";"1873.21428572"
22494357;1;"83.0";"3.5";"1873.21428572"
22494648;2;"80.5";"2.25";"2816.6666666700003"
22494689;2;"87.75";"2.0";"3181.5476190566665"
22494713;3;"58.333333333333336";"2.25";"2857.1428571400006"
22494726;1;"59.5";"4.0";"1873.21428572"
22494760;3;"41.833333333333336";"22.166666666666668";"4454.7797619133335"
22494833;1;"76.0";"3.0";"1873.22321429"
22494909;1;"67.5";"4.0";"1600.0"
22495165;2;"68.5";"2.5";"1873.21428572"
22495235;2;"66.0";"2.25";"1873.21428572"
22495247;2;"54.25";"9.0";"4871.130952386667"
22495318;1;"43.0";"3.0";"1873.22321429"
22495484;1;"37.5";"5.5";"2046.0654761966669"
22495529;2;"84.25";"3.0";"1873.21428572"
22495563;2;"50.5";"5.0";"896.3244047633333"
22496010;2;"81.75";"2.0";"2321.42857142"
22496078;2;"45.75";"6.5";"936.60714286"
22496228;1;"62.0";"2.5";"1873.22321429"
22496421;1;"13.0";"54.5";"1809.5625"
22496537;2;"87.0";"2.0";"3452.3809523900004"
22496577;2;"52.25";"2.0";"936.60714286"
22496609;1;"89.0";"2.0";"2321.42857142"
22496697;2;"72.0";"4.5";"2097.1369047666667"
22496709;2;"54.75";"5.5";"1873.21428572"
22496774;1;"85.0";"2.5";"2678.57142857"
22496793;4;"60.375";"3.0";"3746.43750001"
22496801;2;"28.5";"14.75";"2402.97619048"
22496833;3;"68.66666666666667";"2.0";"2809.83035715"
22497027;2;"85.25";"2.0";"2879.166666673333"
22497109;2;"72.5";"2.5";"2138.0952381"
22497184;2;"37.75";"5.25";"2678.57142858"
22497277;2;"59.25";"8.0";"3095.2380952466665"
22497442;2;"29.25";"5.0";"1962.70238096"
22497530;2;"52.25";"2.0";"3170.961309523333"
22497566;3;"63.5";"3.333333333333333";"4080.654761913333"
22497652;1;"77.5";"2.0";"1873.22321429"
22497657;1;"79.5";"2.5";"2470.23809524"
22497673;1;"87.5";"2.5";"1873.22321429"
22497702;2;"62.0";"4.5";"2789.880952386667"
22497739;2;"85.0";"2.25";"4322.61904762"
22497748;2;"48.75";"2.5";"936.60714286"
22497905;1;"54.5";"3.5";"2321.42857143"
22497933;2;"56.0";"2.5";"1873.21428572"
22497933;2;"56.0";"2.5";"1873.21428572"
22498007;2;"79.0";"2.0";"1873.21428572"
22498067;1;"79.0";"2.0";"2019.0565476233328"
22498127;2;"49.25";"8.75";"6199.404761916667"
22498511;2;"73.25";"2.75";"1873.21428572"
22498516;2;"30.5";"8.0";"1873.21428572"
22498521;3;"50.833333333333336";"2.0";"2592.17261905"
22498530;2;"32.25";"23.5";"2879.166666673333"
22498634;3;"58.333333333333336";"4.166666666666667";"2809.82142858"
22498783;2;"44.75";"3.0";"2678.57142858"
22498825;2;"39.25";"19.75";"1873.21428572"
22498841;2;"30.25";"5.5";"1873.21428572"
22498937;2;"51.75";"2.0";"2879.166666673333"
22498980;2;"55.5";"2.0";"936.60714286"
22499015;2;"58.0";"2.5";"2237.61160714"
22499015;2;"58.0";"2.5";"936.60714286"
22499023;3;"76.0";"2.0";"3482.1428571300003"
22499323;2;"29.5";"15.75";"1873.21428572"
22499326;2;"81.75";"2.0";"3354.166666673333"
22499490;2;"21.5";"17.25";"1873.21428572"
22499518;2;"43.25";"6.5";"1873.21428572"
22499535;2;"67.5";"2.25";"1873.21428572"
22499548;4;"42.875";"5.375";"6161.904761913332"
22499608;2;"63.25";"2.75";"2678.57142858"
22499632;2;"8.25";"23.0";"2678.57142858"
22499640;1;"27.5";"8.5";"3792.85714286"
22499772;2;"25.0";"21.0";"2678.57142858"
22499815;1;"87.0";"2.0";"1873.22321429"
22499916;2;"38.0";"4.5";"3482.1428571400006"
22500016;1;"47.5";"8.5";"1873.22321429"
22500047;2;"85.25";"2.0";"1873.21428572"
22500053;2;"37.75";"11.0";"936.60714286"
22500153;2;"51.0";"2.75";"1873.21428572"
22500319;2;"39.0";"2.0";"2598.21428572"
22500444;2;"68.25";"2.25";"1873.21428572"
22500757;2;"79.75";"2.25";"2321.42857142"
22500790;2;"32.5";"27.5";"936.60714286"
22500883;1;"53.5";"2.0";"1873.22321429"
22501038;2;"44.25";"3.75";"2678.57142858"
22501160;1;"87.5";"2.0";"1873.22321429"
22501212;2;"69.75";"2.25";"4532.321428573334"
22501227;1;"58.5";"2.5";"5897.023809533333"
22501391;2;"40.5";"11.0";"3011.0505952400003"
22501395;1;"39.5";"4.0";"1873.21428572"
22501473;2;"88.25";"2.0";"5357.14285714"
22501490;4;"66.75";"2.0";"5357.14285716"
22501497;1;"35.0";"5.0";"1873.22321429"
22501504;2;"66.75";"2.5";"1873.21428572"
22501664;2;"59.25";"4.5";"2946.42857142"
22501668;2;"57.75";"3.0";"1873.21428572"
22501679;1;"85.0";"2.0";"2321.42857142"
22501822;1;"5.5";"11.5";"1873.21428572"
22501844;2;"63.25";"3.0";"1873.21428572"
22501876;2;"57.0";"3.25";"1873.21428572"
22501890;2;"46.75";"3.5";"2321.42857142"
22502046;2;"68.25";"2.25";"3197.6190476200004"
22502177;2;"79.0";"8.25";"2678.57142858"
22502310;1;"75.5";"3.0";"1873.21428572"
22502311;2;"44.5";"5.0";"1873.21428572"
22502384;2;"67.25";"2.75";"1873.21428572"
22502413;1;"89.5";"2.0";"2321.42857143"
22502509;1;"60.5";"2.0";"2678.57142857"
22502658;2;"70.75";"6.0";"2321.42857142"
22502721;2;"39.25";"3.0";"1873.21428572"
22502805;2;"47.75";"2.5";"1873.21428572"
22502883;1;"88.0";"2.0";"2965.48511905"
22503027;1;"42.0";"10.0";"1873.22321429"
22503077;1;"80.5";"2.0";"1873.22321429"
22503125;2;"23.25";"11.0";"1873.21428572"
22503191;1;"45.0";"4.0";"1873.22321429"
22503346;2;"69.75";"2.75";"2678.57142858"
22503381;2;"61.0";"16.25";"1873.21428572"
22503587;1;"89.0";"2.0";"3727.38095238"
22503731;1;"89.5";"2.0";"1873.22321429"
22503853;2;"75.0";"14.25";"1873.21428572"
22503930;2;"64.0";"2.5";"1873.21428572"
22504222;1;"40.0";"5.5";"2778.61011905"
22504251;1;"90.0";"2.0";"2321.42857143"
22504273;2;"64.25";"2.75";"3562.49999999"
22504410;1;"64.0";"3.0";"1873.22321429"
22504437;2;"59.5";"5.0";"2678.57142858"
22504480;1;"81.5";"2.5";"2548.8184523833334"
22504534;2;"16.25";"8.5";"1873.21428572"
22504912;2;"69.5";"2.0";"1873.21428572"
22505042;2;"74.75";"2.25";"1873.21428572"
22505059;2;"89.25";"2.0";"4642.85714286"
22505275;2;"62.5";"5.25";"2678.57142858"
22505284;2;"46.0";"13.0";"936.60714286"
22505311;2;"71.25";"2.5";"2321.42857142"
22505318;2;"56.25";"4.0";"5394.047619056666"
22505365;2;"49.5";"2.5";"2708.3333333433334"
22505477;2;"34.75";"32.5";"1836.077380963333"
22505637;2;"54.75";"2.0";"2177.67857143"
22505656;2;"67.0";"2.0";"5317.175595236667"
22505677;1;"42.5";"14.0";"1339.28571429"
22505787;2;"46.0";"3.0";"1873.21428572"
22505840;2;"75.0";"3.0";"1873.21428572"
22505897;2;"32.75";"6.75";"2402.97619048"
22505898;2;"88.75";"2.25";"2851.19047618"
22505908;2;"59.25";"2.0";"2558.63095238"
22505924;1;"71.5";"2.5";"2321.42857143"
22505937;1;"80.0";"2.0";"1873.22321429"
22505939;1;"63.0";"2.0";"1873.21428572"
22505947;2;"59.0";"28.5";"3965.476190476667"
22505972;2;"40.0";"4.5";"1873.21428572"
22505985;2;"81.75";"2.0";"2678.57142858"
22506233;1;"60.0";"5.5";"1873.21428572"
22506323;1;"50.0";"2.5";"1873.22321429"
22506385;2;"36.25";"15.0";"1873.21428572"
22506586;2;"64.75";"3.0";"1873.21428572"
22506593;1;"75.0";"2.5";"1873.22321429"
22506686;2;"88.0";"2.0";"2138.0952381"
22506743;2;"18.0";"2.5";"1873.21428572"
22506806;2;"69.75";"3.0";"1998.4940476266668"
22507013;2;"73.5";"2.75";"2138.0952381"
22507196;2;"67.0";"2.75";"1873.21428572"
22507237;2;"54.75";"2.5";"1897.0327381"
22507244;1;"70.0";"2.0";"2678.57142857"
22507306;3;"26.5";"20.666666666666668";"1998.4940476266663"
22507479;2;"46.25";"9.5";"2678.57142858"
22507581;2;"78.5";"2.25";"1873.21428572"
22507609;1;"75.0";"3.0";"1873.22321429"
22507705;2;"34.75";"2.0";"1873.21428572"
22507731;2;"40.25";"4.5";"1873.21428572"
22507741;1;"72.0";"2.0";"1873.22321429"
22507764;2;"61.25";"2.0";"936.60714286"
22507777;2;"73.0";"2.25";"1873.21428572"
22507858;2;"52.25";"2.0";"1873.21428572"
22508278;1;"86.5";"2.0";"3203.5803571466663"
22508520;2;"35.5";"3.5";"1873.21428572"
22508705;1;"42.5";"2.5";"2678.57142857"
22508817;2;"85.75";"2.25";"3293.83035714"
22508820;2;"49.25";"16.75";"2321.42857142"
22508912;2;"58.0";"8.5";"1873.21428572"
22508992;1;"43.5";"38.0";"1873.21428572"
22509043;1;"85.0";"2.0";"1873.21428572"
22509238;2;"87.25";"2.0";"2738.095238086667"
22509372;1;"48.5";"2.0";"1873.22321429"
22509449;1;"49.5";"2.0";"1873.21428572"
22509458;2;"72.5";"3.0";"1873.21428572"
22509521;4;"50.875";"3.0";"3076.7916666700003"
22509527;2;"71.0";"2.5";"1873.21428572"
22509591;2;"52.75";"3.5";"1853.0773809533327"
22509657;1;"23.5";"10.0";"2678.57142857"
22509813;3;"65.66666666666667";"7.666666666666667";"6776.78571427"
22509820;2;"86.0";"2.0";"2678.57142858"
22509852;4;"83.125";"2.375";"5979.16666666"
22509913;2;"81.25";"2.0";"1873.21428572"
22509933;2;"72.5";"2.0";"2687.5000000100003"
22509979;2;"65.75";"3.0";"2586.3095238"
22510101;2;"55.0";"3.25";"1853.0714285733327"
22510148;2;"57.0";"2.5";"936.60714286"
22510280;2;"59.5";"9.75";"1873.21428572"
22510411;3;"29.0";"2.0";"2138.10416667"
22510486;2;"62.75";"6.5";"1873.21428572"
22510501;2;"66.25";"2.75";"1873.21428572"
22510809;2;"67.25";"2.25";"2376.1904761966666"
22510877;2;"85.0";"2.0";"2402.97619048"
22510939;2;"75.25";"5.5";"2687.5000000100003"
22511025;2;"45.75";"5.75";"1902.976190483333"
22511100;2;"34.0";"16.5";"10380.65476188"
22511226;2;"25.5";"3.0";"2588.130952373333"
22511357;2;"27.0";"18.0";"2678.57142858"
22511375;1;"73.5";"3.5";"1873.22321429"
22511459;1;"10.5";"29.0";"1873.22321429"
22511482;2;"67.25";"2.0";"1873.21428572"
22512010;2;"36.5";"23.75";"2678.57142858"
22512303;2;"58.0";"2.0";"936.60714286"
22512370;2;"42.25";"7.0";"1873.21428572"
22512470;3;"46.5";"4.666666666666667";"2809.82142858"
22512580;2;"53.75";"3.5";"2678.57142858"
22512622;3;"41.333333333333336";"6.833333333333333";"4316.05357143"
22512635;1;"86.0";"2.5";"1873.22321429"
22512720;2;"82.0";"2.0";"2423.327380953333"
22512728;1;"75.0";"2.0";"1873.22321429"
22512778;2;"35.75";"13.25";"1839.76785715"
22512778;2;"35.75";"13.25";"2374.05357144"
22512923;3;"53.833333333333336";"4.0";"4730.36607143"
22512983;2;"34.5";"19.75";"2138.0952381"
22513170;7;"74.21428571428571";"7.142857142857143";"17648.80952382"
22513253;2;"65.5";"2.5";"2321.42857142"
22513256;1;"61.0";"2.0";"1873.21428572"
22513304;3;"62.66666666666666";"12.666666666666666";"2757.788690483333"
22513420;2;"24.75";"39.0";"811.7261904799999"
22513622;1;"59.5";"5.0";"1873.22321429"
22513705;2;"67.25";"2.25";"2552.89285714"
22513705;2;"67.25";"2.25";"3031.73214286"
22514151;2;"35.75";"2.0";"2321.42857142"
22514193;2;"31.5";"2.75";"1873.21428572"
22514219;2;"20.0";"4.5";"1873.21428572"
22514241;1;"75.5";"4.0";"2126.1994047666667"
22514285;2;"67.25";"2.75";"1852.4047619066664"
22514444;2;"54.75";"5.0";"2809.82142858"
22514477;2;"35.75";"8.25";"1873.21428572"
22514591;3;"22.166666666666668";"15.75";"2857.1428571400006"
22514681;2;"68.75";"2.75";"1873.21428572"
22514704;2;"37.5";"10.5";"1873.21428572"
22514840;1;"62.5";"2.0";"1873.22321429"
22515059;1;"56.0";"14.0";"2678.57142857"
22515124;1;"37.0";"3.5";"1873.21428572"
22515139;2;"46.5";"2.0";"2321.42857142"
22515373;2;"72.0";"5.25";"4414.880952386667"
22515877;2;"70.0";"2.0";"2321.42857142"
22516160;2;"30.0";"17.5";"2138.0952381"
22516163;2;"68.5";"3.25";"1873.21428572"
22516359;1;"39.0";"3.0";"1962.6011904833333"
22516538;2;"77.75";"2.25";"2678.57142858"
22516576;2;"60.25";"2.5";"1873.21428572"
22516704;3;"76.33333333333333";"2.333333333333333";"4017.85714287"
22516707;3;"54.333333333333336";"4.5";"2286.4970238133333"
22516723;1;"57.0";"2.0";"1873.22321429"
22516772;2;"73.25";"2.0";"1873.21428572"
22516975;1;"3.0";"37.5";"1873.22321429"
22517064;2;"66.75";"6.25";"1873.21428572"
22517078;1;"81.5";"2.0";"2321.42857143"
22517090;1;"11.5";"31.5";"1873.21428572"
22517122;2;"60.0";"3.75";"3357.14285715"
22517191;2;"66.75";"2.0";"2138.0952381"
22517281;2;"85.25";"2.0";"2321.42857142"
22517290;2;"78.25";"3.0";"2492.52380953"
22517293;2;"81.75";"2.0";"3482.1428571400006"
22517313;1;"30.5";"7.0";"1873.22321429"
22517406;1;"16.0";"7.5";"1622.6488095333334"
22517430;2;"55.75";"7.5";"1873.21428572"
22517571;2;"89.5";"2.0";"2321.42857142"
22517720;2;"71.5";"2.5";"2138.0952381"
22517721;1;"75.5";"2.0";"2321.42857143"
22517727;2;"80.75";"2.25";"1873.21428572"
22517835;4;"85.5";"3.0";"4642.85714284"
22517842;2;"88.75";"2.0";"4431.54761904"
22517892;2;"36.0";"7.0";"966.3690476233332"
22517998;3;"60.16666666666666";"20.33333333333333";"4123.464294060001"
22518018;2;"81.0";"3.0";"3957.05357143"
22518022;2;"33.5";"7.75";"1873.21428572"
22518234;2;"49.75";"3.5";"2678.57142858"
22518287;1;"56.5";"5.5";"1873.21428572"
22518468;2;"75.75";"2.25";"2940.17857143"
22518584;2;"80.25";"2.0";"2489.28571429"
22518617;2;"42.75";"4.25";"1873.21428572"
22518670;2;"57.25";"2.5";"936.60714286"
22518681;2;"79.25";"2.25";"2883.928571436667"
22518694;1;"68.0";"2.5";"1873.22321429"
22518718;2;"42.25";"3.5";"1873.21428572"
22518802;2;"67.0";"13.0";"1873.21428572"
22518824;2;"53.5";"6.0";"1873.21428572"
22518854;2;"36.75";"7.0";"1439.5833333366666"
22518872;2;"80.0";"2.25";"3482.1428571400006"
22518927;2;"71.25";"2.75";"1873.21428572"
22519059;2;"78.25";"2.5";"2015.3452381"
22519143;1;"75.0";"2.0";"1873.22321429"
22519264;1;"53.0";"3.5";"2678.57142857"
22519291;2;"66.5";"2.0";"8984.226190486666"
22519343;1;"82.0";"2.0";"2321.42857143"
22519369;2;"37.75";"3.0";"1378.99107143"
22519576;2;"19.5";"27.25";"1873.21428572"
22519620;2;"15.75";"11.5";"2758.07738096"
22519679;2;"41.25";"8.0";"936.60714286"
22519735;4;"73.25";"9.375";"5898.214285720001"
22519900;2;"33.25";"8.0";"1873.21428572"
22519982;1;"50.5";"3.5";"1873.22321429"
22520345;1;"57.0";"4.0";"2678.57142857"
22520488;1;"60.0";"2.0";"2138.0952381"
22520515;2;"77.75";"2.5";"2678.57142858"
22520537;2;"81.75";"2.5";"2138.0952381"
22520571;2;"67.5";"14.5";"2138.0952381"
22520595;2;"57.75";"2.0";"2751.89880952"
22520604;2;"56.25";"6.25";"2678.57142858"
22520906;2;"52.75";"15.5";"1873.21428572"
22520916;2;"60.25";"11.5";"2767.85714285"
22520974;3;"49.66666666666666";"6.0";"2857.1428571400006"
22521005;2;"44.75";"2.0";"936.60714286"
22521293;2;"37.5";"6.0";"2678.57142858"
22521488;2;"70.5";"2.75";"1873.21428572"
22521533;2;"58.75";"2.75";"3357.14285715"
22521556;2;"81.25";"2.75";"2376.1904761966666"
22521621;2;"79.0";"2.0";"3482.1428571400006"
22521633;1;"34.0";"10.0";"1852.39880953"
22521655;2;"44.0";"2.5";"2040.12202381"
22521784;2;"44.0";"3.5";"936.60714286"
22521899;2;"50.0";"3.25";"1873.21428572"
22522011;2;"26.0";"7.0";"1873.21428572"
22522023;2;"68.0";"4.5";"2678.57142858"
22522040;2;"79.25";"2.5";"6464.285714296667"
22522095;2;"67.75";"5.0";"1873.21428572"
22522160;3;"58.333333333333336";"3.1666666666666665";"1873.21428572"
22522160;3;"58.333333333333336";"3.1666666666666665";"2445.05357143"
22522257;2;"89.75";"2.0";"2619.04761904"
22522314;1;"82.5";"2.0";"2678.57142857"
22522361;2;"63.25";"2.5";"2321.42857142"
22522378;1;"75.0";"2.5";"1873.22321429"
22522383;2;"88.75";"2.0";"3035.7142857066665"
22522476;2;"84.25";"2.5";"1873.21428572"
22522630;2;"47.5";"2.75";"1873.21428572"
22522701;2;"32.25";"3.5";"2678.57142858"
22522768;1;"20.0";"20.0";"1873.21428572"
22522783;2;"22.5";"28.5";"1873.21428572"
22522789;1;"32.0";"4.5";"1873.22321429"
22522924;2;"42.75";"5.0";"1873.21428572"
22522939;2;"78.25";"2.5";"1873.21428572"
22522973;1;"90.0";"2.0";"2321.42857143"
22523114;2;"75.5";"3.25";"1873.21428572"
22523135;2;"30.75";"28.25";"2321.42857142"
22523141;1;"26.5";"29.0";"1873.21428572"
22523159;2;"53.5";"2.5";"1873.21428572"
22523231;2;"63.75";"3.5";"1873.21428572"
22523392;2;"72.25";"2.25";"3627.97619047"
22523445;2;"50.25";"9.0";"936.60714286"
22523750;2;"27.5";"2.5";"2321.42857142"
22523763;1;"60.5";"6.5";"2678.57142857"
22524026;2;"63.25";"3.25";"2678.57142858"
22524047;2;"75.0";"3.0";"2667.85714286"
22524084;1;"81.5";"2.0";"1902.9851190533327"
22524158;2;"80.25";"2.0";"2321.42857142"
22524210;2;"82.5";"2.5";"2470.23809523"
22524289;2;"36.0";"20.25";"2078.5714285766667"
22524322;3;"43.0";"10.25";"3360.119047616666"
22524349;4;"71.375";"2.0";"5176.261904746666"
22524365;1;"73.0";"3.5";"1873.22321429"
