id,original_id,name,path,type,parent_id
991,95202,"Кунгей, ул. Нуртаса Ондасынова","Карагандинская область > г.Караганда > г.Караганда > Кунгей, ул. Нуртаса Ондасынова",street,3.0
992,95288,"Кунгей, ул. Жусупбека Алтайбаева","Карагандинская область > г.Караганда > г.Караганда > Кунгей, ул. Жусупбека Алтайбаева",street,3.0
993,105786,мкр Гульдер-1 дом 15 нежилое помещение4,Карагандинская область > г.Караганда > г.Караганда > мкр Гульдер-1 дом 15 нежилое помещение4,street,3.0
994,103364,"Шахтерский, кв-л. 1","Карагандинская область > г.Караганда > г.Караганда > Шахтерский, кв-л. 1",street,3.0
995,102136,7,Карагандинская область > г.Караганда > г.Караганда > 7,street,3.0
996,100315,"Аэропорт городской, ул. К. Шектыбаева","Карагандинская область > г.Караганда > г.Караганда > Аэропорт городской, ул. К. Шектыбаева",street,3.0
997,100308,"Кунгей, ул. Акселеу Сейдимбекова","Карагандинская область > г.Караганда > г.Караганда > Кунгей, ул. Акселеу Сейдимбекова",street,3.0
998,100303,"Кунгей, ул. Назира Турекулова","Карагандинская область > г.Караганда > г.Караганда > Кунгей, ул. Назира Турекулова",street,3.0
999,101151,Жилой район №1,Карагандинская область > г.Караганда > г.Караганда > Жилой район №1,street,3.0
1000,105750,Шахтерский (квартал 2),Карагандинская область > г.Караганда > г.Караганда > Шахтерский (квартал 2),street,3.0
1001,103747,"Кунгей, ул.5","Карагандинская область > г.Караганда > г.Караганда > Кунгей, ул.5",street,3.0
1002,103430,Шахтерский (квартал 11),Карагандинская область > г.Караганда > г.Караганда > Шахтерский (квартал 11),street,3.0
1003,125484,"Кунгей, ул.34","Карагандинская область > г.Караганда > г.Караганда > Кунгей, ул.34",street,3.0
1004,122323,9 (Казыбек би),Карагандинская область > г.Караганда > г.Караганда > 9 (Казыбек би),street,3.0
1005,129205,Шахтерский (квартал 3),Карагандинская область > г.Караганда > г.Караганда > Шахтерский (квартал 3),street,3.0
1006,88756,СТЕПНОЙ 4,Карагандинская область > г.Караганда > г.Караганда > СТЕПНОЙ 4,street,3.0
1007,86605,ГОЛУБЫЕ ПРУДЫ,Карагандинская область > г.Караганда > г.Караганда > ГОЛУБЫЕ ПРУДЫ,street,3.0
1008,88301,ВОСТОК 1,Карагандинская область > г.Караганда > г.Караганда > ВОСТОК 1,street,3.0
1009,89765,21,Карагандинская область > г.Караганда > г.Караганда > 21,street,3.0
1010,95855,"Кунгей, ул. Мухаметхана Сейткулова","Карагандинская область > г.Караганда > г.Караганда > Кунгей, ул. Мухаметхана Сейткулова",street,3.0
1011,95216,"Кунгей, ул. Абыкена Толеубаева","Карагандинская область > г.Караганда > г.Караганда > Кунгей, ул. Абыкена Толеубаева",street,3.0
1012,122473,"Шахтерский, ул. Габита Мусрепова","Карагандинская область > г.Караганда > г.Караганда > Шахтерский, ул. Габита Мусрепова",street,3.0
1013,88300,СТЕПНОЙ 2,Карагандинская область > г.Караганда > г.Караганда > СТЕПНОЙ 2,street,3.0
1014,89239,СТЕПНОЙ 1,Карагандинская область > г.Караганда > г.Караганда > СТЕПНОЙ 1,street,3.0
1015,90495,"ШАХТЕРСКИЙ, ОБУХОВА","Карагандинская область > г.Караганда > г.Караганда > ШАХТЕРСКИЙ, ОБУХОВА",street,3.0
1016,89997,ЗАВОДСКОЙ,Карагандинская область > г.Караганда > г.Караганда > ЗАВОДСКОЙ,street,3.0
1017,100304,"Кунгей, ул. Зада Кажибекова","Карагандинская область > г.Караганда > г.Караганда > Кунгей, ул. Зада Кажибекова",street,3.0
1018,100313,"Городской аэропорт,ул. Жумаша Аубакирова","Карагандинская область > г.Караганда > г.Караганда > Городской аэропорт,ул. Жумаша Аубакирова",street,3.0
1019,90639,"Кунгей, ул. Карима Мынбаева","Карагандинская область > г.Караганда > г.Караганда > Кунгей, ул. Карима Мынбаева",street,3.0
1020,90637,Таугуль,Карагандинская область > г.Караганда > г.Караганда > Таугуль,street,3.0
1021,97566,"Кунгей, ул. Иглика Бия","Карагандинская область > г.Караганда > г.Караганда > Кунгей, ул. Иглика Бия",street,3.0
1022,100312,"Городской аэропорт,ул.Габдуллы Кулкыбаев","Карагандинская область > г.Караганда > г.Караганда > Городской аэропорт,ул.Габдуллы Кулкыбаев",street,3.0
1023,87463,99АРХИВ_##11А,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_##11А,street,3.0
1024,104536,"Городской аэропорт, ул.Первая строение 1","Карагандинская область > г.Караганда > г.Караганда > Городской аэропорт, ул.Первая строение 1",street,3.0
1025,90505,"Аэропорт городской, ул. Х. Кабжанова","Карагандинская область > г.Караганда > г.Караганда > Аэропорт городской, ул. Х. Кабжанова",street,3.0
1026,86594,14,Карагандинская область > г.Караганда > г.Караганда > 14,street,3.0
1027,88304,СТЕПНОЙ 3,Карагандинская область > г.Караганда > г.Караганда > СТЕПНОЙ 3,street,3.0
1028,86445,АБДИРОВА Н.,Карагандинская область > г.Караганда > г.Караганда > АБДИРОВА Н.,street,3.0
1029,89725,БУХАР-ЖЫРАУ,Карагандинская область > г.Караганда > г.Караганда > БУХАР-ЖЫРАУ,street,3.0
1030,89728,СТРОИТЕЛЕЙ,Карагандинская область > г.Караганда > г.Караганда > СТРОИТЕЛЕЙ,street,3.0
1031,89755,Шахтеров,Карагандинская область > г.Караганда > г.Караганда > Шахтеров,street,3.0
1032,89200,САКЕНА СЕЙФУЛЛИНА,Карагандинская область > г.Караганда > г.Караганда > САКЕНА СЕЙФУЛЛИНА,street,3.0
1033,89206,РЕСПУБЛИКИ,Карагандинская область > г.Караганда > г.Караганда > РЕСПУБЛИКИ,street,3.0
1034,88164,Нурсултан Назарбаев,Карагандинская область > г.Караганда > г.Караганда > Нурсултан Назарбаев,street,3.0
1035,127838,Шахтинское шоссе 1,Карагандинская область > г.Караганда > г.Караганда > Шахтинское шоссе 1,street,3.0
1036,105454,1 очередь (участок 850),Карагандинская область > г.Караганда > г.Караганда > 1 очередь (участок 850),street,3.0
1037,86884,99АРХИВ_КОКПЕКТЫ(БУХ-ЖЫР.Р-Н),Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_КОКПЕКТЫ(БУХ-ЖЫР.Р-Н),street,3.0
1038,88050,99АРХИВ_КИРЗАВОД,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_КИРЗАВОД,street,3.0
1039,86612,99АРХИВ_ДУБОВКА,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_ДУБОВКА,street,3.0
1040,89776,99АРХИВ_ШАХТЕРСКИЙ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_ШАХТЕРСКИЙ,street,3.0
1041,86883,99АРХИВ_КУРМИНКА,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_КУРМИНКА,street,3.0
1042,89039,99АРХИВ_УШТОБЕ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_УШТОБЕ,street,3.0
1043,90860,99АРХИВ_ПОБЕДА,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_ПОБЕДА,street,3.0
1044,125494,"ПКС ""Горизонт""","Карагандинская область > г.Караганда > г.Караганда > ПКС ""Горизонт""",street,3.0
1045,137947,003,Карагандинская область > г.Караганда > г.Караганда > 003,street,3.0
1046,5794,с.Жанаауыл,Карагандинская область > г.Караганда > с.Жанаауыл,town,2.0
1047,5795,район им.Казыбек би,Карагандинская область > г.Караганда > район им.Казыбек би,town,2.0
1048,5793,Октябрьский район,Карагандинская область > г.Караганда > Октябрьский район,town,2.0
1049,85,г.Балхаш,Карагандинская область > г.Балхаш,district,1.0
1050,5796,п.Конырат,Карагандинская область > г.Балхаш > п.Конырат,town,1049.0
1051,131636,ул.Горняцская,Карагандинская область > г.Балхаш > п.Конырат > ул.Горняцская,street,1050.0
1052,87000,КОНЫРАТ ПЕР.БОЛЬНИЧНЫЙ,Карагандинская область > г.Балхаш > п.Конырат > КОНЫРАТ ПЕР.БОЛЬНИЧНЫЙ,street,1050.0
1053,87001,КОНЫРАТ 1 ЛИНИЯ,Карагандинская область > г.Балхаш > п.Конырат > КОНЫРАТ 1 ЛИНИЯ,street,1050.0
1054,87002,КОНЫРАТ 3 ЛИНИЯ,Карагандинская область > г.Балхаш > п.Конырат > КОНЫРАТ 3 ЛИНИЯ,street,1050.0
1055,87003,КОНЫРАТ 4 ЛИНИЯ,Карагандинская область > г.Балхаш > п.Конырат > КОНЫРАТ 4 ЛИНИЯ,street,1050.0
1056,87004,КОНЫРАТ 5 КВАРТАЛ,Карагандинская область > г.Балхаш > п.Конырат > КОНЫРАТ 5 КВАРТАЛ,street,1050.0
1057,87006,КОНЫРАТ 6 ЛИНИЯ,Карагандинская область > г.Балхаш > п.Конырат > КОНЫРАТ 6 ЛИНИЯ,street,1050.0
1058,87007,КОНЫРАТ 7 ЛИНИЯ,Карагандинская область > г.Балхаш > п.Конырат > КОНЫРАТ 7 ЛИНИЯ,street,1050.0
1059,87009,КОНЫРАТ АЛПЫНСАРИНА,Карагандинская область > г.Балхаш > п.Конырат > КОНЫРАТ АЛПЫНСАРИНА,street,1050.0
1060,87010,КОНЫРАТ БАЛХАШСКАЯ,Карагандинская область > г.Балхаш > п.Конырат > КОНЫРАТ БАЛХАШСКАЯ,street,1050.0
1061,87011,КОНЫРАТ ЗАЙЦЕВА,Карагандинская область > г.Балхаш > п.Конырат > КОНЫРАТ ЗАЙЦЕВА,street,1050.0
1062,87012,КОНЫРАТ НОВОРУДНАЯ,Карагандинская область > г.Балхаш > п.Конырат > КОНЫРАТ НОВОРУДНАЯ,street,1050.0
1063,87015,КОНЫРАТ СТЕПНАЯ,Карагандинская область > г.Балхаш > п.Конырат > КОНЫРАТ СТЕПНАЯ,street,1050.0
1064,90713,КОНЫРАТ 2 ЛИНИЯ,Карагандинская область > г.Балхаш > п.Конырат > КОНЫРАТ 2 ЛИНИЯ,street,1050.0
1065,90714,КОНЫРАТ ГОРНЯЦКАЯ,Карагандинская область > г.Балхаш > п.Конырат > КОНЫРАТ ГОРНЯЦКАЯ,street,1050.0
1066,87014,КОНЫРАТ САДОВАЯ,Карагандинская область > г.Балхаш > п.Конырат > КОНЫРАТ САДОВАЯ,street,1050.0
1067,87133,КОНЫРАТ БОЛЬНИЧНАЯ,Карагандинская область > г.Балхаш > п.Конырат > КОНЫРАТ БОЛЬНИЧНАЯ,street,1050.0
1068,90223,КОНЫРАТ ПОДСОБНОЕ ХОЗЯЙСТВО,Карагандинская область > г.Балхаш > п.Конырат > КОНЫРАТ ПОДСОБНОЕ ХОЗЯЙСТВО,street,1050.0
1069,87005,КОНЫРАТ 5 ЛИНИЯ,Карагандинская область > г.Балхаш > п.Конырат > КОНЫРАТ 5 ЛИНИЯ,street,1050.0
1070,87013,КОНЫРАТ РУСАКОВА,Карагандинская область > г.Балхаш > п.Конырат > КОНЫРАТ РУСАКОВА,street,1050.0
1071,87008,КОНЫРАТ 8 ЛИНИЯ,Карагандинская область > г.Балхаш > п.Конырат > КОНЫРАТ 8 ЛИНИЯ,street,1050.0
1072,87016,П ОКТЯБ-КИЙ 1 ЛИНИЯ,Карагандинская область > г.Балхаш > п.Конырат > П ОКТЯБ-КИЙ 1 ЛИНИЯ,street,1050.0
1073,87017,П ОКТЯБ-КИЙ 2 ЛИНИЯ,Карагандинская область > г.Балхаш > п.Конырат > П ОКТЯБ-КИЙ 2 ЛИНИЯ,street,1050.0
1074,87018,П ОКТЯБ-КИЙ 4 ЛИНИЯ,Карагандинская область > г.Балхаш > п.Конырат > П ОКТЯБ-КИЙ 4 ЛИНИЯ,street,1050.0
1075,87019,П ОКТЯБ-КИЙ 5 ЛИНИЯ,Карагандинская область > г.Балхаш > п.Конырат > П ОКТЯБ-КИЙ 5 ЛИНИЯ,street,1050.0
1076,90654,П ОКТЯБ-КИЙ 3 ЛИНИЯ,Карагандинская область > г.Балхаш > п.Конырат > П ОКТЯБ-КИЙ 3 ЛИНИЯ,street,1050.0
1077,90715,П ОКТЯБ-КИЙ 7 ЛИНИЯ,Карагандинская область > г.Балхаш > п.Конырат > П ОКТЯБ-КИЙ 7 ЛИНИЯ,street,1050.0
1078,87020,П ОКТЯБ-КИЙ 6 ЛИНИЯ,Карагандинская область > г.Балхаш > п.Конырат > П ОКТЯБ-КИЙ 6 ЛИНИЯ,street,1050.0
1079,5797,г.Балхаш,Карагандинская область > г.Балхаш > г.Балхаш,town,1049.0
1080,126452,Жастар,Карагандинская область > г.Балхаш > г.Балхаш > Жастар,street,1079.0
1081,86913,САРМАНТАЙУЛЫ,Карагандинская область > г.Балхаш > г.Балхаш > САРМАНТАЙУЛЫ,street,1079.0
1082,86914,АСФАНДЬЯРОВА,Карагандинская область > г.Балхаш > г.Балхаш > АСФАНДЬЯРОВА,street,1079.0
1083,86915,ПОДСАДНИКА,Карагандинская область > г.Балхаш > г.Балхаш > ПОДСАДНИКА,street,1079.0
1084,86917,ЛАЗО,Карагандинская область > г.Балхаш > г.Балхаш > ЛАЗО,street,1079.0
1085,86918,МАКАРЕНКО,Карагандинская область > г.Балхаш > г.Балхаш > МАКАРЕНКО,street,1079.0
1086,86919,ПАРКОВЫЙ,Карагандинская область > г.Балхаш > г.Балхаш > ПАРКОВЫЙ,street,1079.0
1087,86921,БИЖАНУЛЫ,Карагандинская область > г.Балхаш > г.Балхаш > БИЖАНУЛЫ,street,1079.0
1088,86942,Шалкар,Карагандинская область > г.Балхаш > г.Балхаш > Шалкар,street,1079.0
1089,87123,ШКОЛЬНЫЙ,Карагандинская область > г.Балхаш > г.Балхаш > ШКОЛЬНЫЙ,street,1079.0
1090,87132,ЩЕРБАКОВА,Карагандинская область > г.Балхаш > г.Балхаш > ЩЕРБАКОВА,street,1079.0
1091,90701,МАМЕТОВОЙ,Карагандинская область > г.Балхаш > г.Балхаш > МАМЕТОВОЙ,street,1079.0
1092,90702,ЮЖНЫЙ,Карагандинская область > г.Балхаш > г.Балхаш > ЮЖНЫЙ,street,1079.0
1093,120422,Шашубая (Город),Карагандинская область > г.Балхаш > г.Балхаш > Шашубая (Город),street,1079.0
1094,126448,Токыраун,Карагандинская область > г.Балхаш > г.Балхаш > Токыраун,street,1079.0
1095,126451,Мысшылар,Карагандинская область > г.Балхаш > г.Балхаш > Мысшылар,street,1079.0
1096,86912,ОРМАНБЕТУЛЫ,Карагандинская область > г.Балхаш > г.Балхаш > ОРМАНБЕТУЛЫ,street,1079.0
1097,86916,КОШКАРБАЕВА,Карагандинская область > г.Балхаш > г.Балхаш > КОШКАРБАЕВА,street,1079.0
1098,86922,ЧАЙКОВСКОГО,Карагандинская область > г.Балхаш > г.Балхаш > ЧАЙКОВСКОГО,street,1079.0
1099,87122,КОМСОМОЛЬСКИЙ,Карагандинская область > г.Балхаш > г.Балхаш > КОМСОМОЛЬСКИЙ,street,1079.0
1100,86920,СПОРТИВНЫЙ,Карагандинская область > г.Балхаш > г.Балхаш > СПОРТИВНЫЙ,street,1079.0
1101,126449,Бертис,Карагандинская область > г.Балхаш > г.Балхаш > Бертис,street,1079.0
1102,86924,АБАЯ,Карагандинская область > г.Балхаш > г.Балхаш > АБАЯ,street,1079.0
1103,86925,АГЫБАЙ БАТЫРА,Карагандинская область > г.Балхаш > г.Балхаш > АГЫБАЙ БАТЫРА,street,1079.0
1104,86926,АЛИМЖАНОВА,Карагандинская область > г.Балхаш > г.Балхаш > АЛИМЖАНОВА,street,1079.0
1105,86928,БАЙСЕИТОВОЙ,Карагандинская область > г.Балхаш > г.Балхаш > БАЙСЕИТОВОЙ,street,1079.0
1106,86929,ГОГОЛЯ,Карагандинская область > г.Балхаш > г.Балхаш > ГОГОЛЯ,street,1079.0
1107,86930,ДОСТОЕВСКОГО,Карагандинская область > г.Балхаш > г.Балхаш > ДОСТОЕВСКОГО,street,1079.0
1108,86931,ЕРЖАНОВА,Карагандинская область > г.Балхаш > г.Балхаш > ЕРЖАНОВА,street,1079.0
1109,86932,ЖАМБУЛА,Карагандинская область > г.Балхаш > г.Балхаш > ЖАМБУЛА,street,1079.0
1110,86935,ЖЕЛТОКСАН,Карагандинская область > г.Балхаш > г.Балхаш > ЖЕЛТОКСАН,street,1079.0
1111,86937,КАДЫРЖАНОВА,Карагандинская область > г.Балхаш > г.Балхаш > КАДЫРЖАНОВА,street,1079.0
1112,86938,КАЗБЕКОВОЙ,Карагандинская область > г.Балхаш > г.Балхаш > КАЗБЕКОВОЙ,street,1079.0
1113,86939,КАЗПРАВДЫ,Карагандинская область > г.Балхаш > г.Балхаш > КАЗПРАВДЫ,street,1079.0
1114,86940,ЛЕНИНА,Карагандинская область > г.Балхаш > г.Балхаш > ЛЕНИНА,street,1079.0
1115,86941,ЛЕРМОНТОВА,Карагандинская область > г.Балхаш > г.Балхаш > ЛЕРМОНТОВА,street,1079.0
1116,86943,МЕТАЛЛУРГОВ,Карагандинская область > г.Балхаш > г.Балхаш > МЕТАЛЛУРГОВ,street,1079.0
1117,86944,Жунис Абугалиев,Карагандинская область > г.Балхаш > г.Балхаш > Жунис Абугалиев,street,1079.0
1118,86945,МИЧУРИНА,Карагандинская область > г.Балхаш > г.Балхаш > МИЧУРИНА,street,1079.0
1119,86947,НЕКРАСОВА,Карагандинская область > г.Балхаш > г.Балхаш > НЕКРАСОВА,street,1079.0
1120,86948,ТОКТАМЫСОВА Т.,Карагандинская область > г.Балхаш > г.Балхаш > ТОКТАМЫСОВА Т.,street,1079.0
1121,86949,ОСТРОВСКОГО,Карагандинская область > г.Балхаш > г.Балхаш > ОСТРОВСКОГО,street,1079.0
1122,86950,ПРОКАТЧИКОВ,Карагандинская область > г.Балхаш > г.Балхаш > ПРОКАТЧИКОВ,street,1079.0
1123,86951,ПУШКИНА,Карагандинская область > г.Балхаш > г.Балхаш > ПУШКИНА,street,1079.0
1124,86953,САРЫ-АРКА,Карагандинская область > г.Балхаш > г.Балхаш > САРЫ-АРКА,street,1079.0
1125,86956,ТОМПИЕВА,Карагандинская область > г.Балхаш > г.Балхаш > ТОМПИЕВА,street,1079.0
1126,86958,ЦВЕТОЧНАЯ,Карагандинская область > г.Балхаш > г.Балхаш > ЦВЕТОЧНАЯ,street,1079.0
1127,86959,ШАШУБАЯ,Карагандинская область > г.Балхаш > г.Балхаш > ШАШУБАЯ,street,1079.0
1128,86960,Жеруйык,Карагандинская область > г.Балхаш > г.Балхаш > Жеруйык,street,1079.0
1129,86977,"БАЛХАШ 3, ПРИМОРСКАЯ","Карагандинская область > г.Балхаш > г.Балхаш > БАЛХАШ 3, ПРИМОРСКАЯ",street,1079.0
1130,88000,ЧЕХОВА,Карагандинская область > г.Балхаш > г.Балхаш > ЧЕХОВА,street,1079.0
1131,87096,НЕТ  АДРЕСА,Карагандинская область > г.Балхаш > г.Балхаш > НЕТ  АДРЕСА,street,1079.0
1132,87124,ВОКЗАЛЬНАЯ,Карагандинская область > г.Балхаш > г.Балхаш > ВОКЗАЛЬНАЯ,street,1079.0
1133,87125,КОМСОМОЛЬСКАЯ,Карагандинская область > г.Балхаш > г.Балхаш > КОМСОМОЛЬСКАЯ,street,1079.0
1134,87127,Жусанды,Карагандинская область > г.Балхаш > г.Балхаш > Жусанды,street,1079.0
1135,87134,НЕТ АДРЕСА,Карагандинская область > г.Балхаш > г.Балхаш > НЕТ АДРЕСА,street,1079.0
1136,87734,ЯЗЕВА,Карагандинская область > г.Балхаш > г.Балхаш > ЯЗЕВА,street,1079.0
1137,90703,БОКЕЙХАНОВА,Карагандинская область > г.Балхаш > г.Балхаш > БОКЕЙХАНОВА,street,1079.0
1138,90704,ИНДУСТРИАЛЬНАЯ,Карагандинская область > г.Балхаш > г.Балхаш > ИНДУСТРИАЛЬНАЯ,street,1079.0
1139,90705,МОЛДАГУЛОВОЙ,Карагандинская область > г.Балхаш > г.Балхаш > МОЛДАГУЛОВОЙ,street,1079.0
1140,90706,СЕЙФУЛИНА,Карагандинская область > г.Балхаш > г.Балхаш > СЕЙФУЛИНА,street,1079.0
1141,110981,Парковая,Карагандинская область > г.Балхаш > г.Балхаш > Парковая,street,1079.0
1142,126436,Тикшокы,Карагандинская область > г.Балхаш > г.Балхаш > Тикшокы,street,1079.0
1143,126429,Мейирим,Карагандинская область > г.Балхаш > г.Балхаш > Мейирим,street,1079.0
1144,126431,Кеншилер,Карагандинская область > г.Балхаш > г.Балхаш > Кеншилер,street,1079.0
1145,126435,Кайнар,Карагандинская область > г.Балхаш > г.Балхаш > Кайнар,street,1079.0
1146,126434,Торангы,Карагандинская область > г.Балхаш > г.Балхаш > Торангы,street,1079.0
1147,126437,Бегалы,Карагандинская область > г.Балхаш > г.Балхаш > Бегалы,street,1079.0
1148,126430,Кунгей,Карагандинская область > г.Балхаш > г.Балхаш > Кунгей,street,1079.0
1149,126440,Аманат,Карагандинская область > г.Балхаш > г.Балхаш > Аманат,street,1079.0
1150,126442,Актогай,Карагандинская область > г.Балхаш > г.Балхаш > Актогай,street,1079.0
1151,126439,Руханият,Карагандинская область > г.Балхаш > г.Балхаш > Руханият,street,1079.0
1152,129038,ДРУГОЙ ГОРОД,Карагандинская область > г.Балхаш > г.Балхаш > ДРУГОЙ ГОРОД,street,1079.0
1153,86927,АМАНГЕЛЬДЫ,Карагандинская область > г.Балхаш > г.Балхаш > АМАНГЕЛЬДЫ,street,1079.0
1154,86934,ЖЕЛЕЗНОДОРОЖНАЯ,Карагандинская область > г.Балхаш > г.Балхаш > ЖЕЛЕЗНОДОРОЖНАЯ,street,1079.0
1155,86952,САТПАЕВА,Карагандинская область > г.Балхаш > г.Балхаш > САТПАЕВА,street,1079.0
1156,86957,УАЛИХАНОВА,Карагандинская область > г.Балхаш > г.Балхаш > УАЛИХАНОВА,street,1079.0
1157,87083,ПОДСТАНЦИЯ,Карагандинская область > г.Балхаш > г.Балхаш > ПОДСТАНЦИЯ,street,1079.0
1158,87126,СРЕДНЕСТЕПНАЯ,Карагандинская область > г.Балхаш > г.Балхаш > СРЕДНЕСТЕПНАЯ,street,1079.0
1159,87635,ЦЕНТРАЛЬНАЯ,Карагандинская область > г.Балхаш > г.Балхаш > ЦЕНТРАЛЬНАЯ,street,1079.0
1160,86946,МУСИНЫХ,Карагандинская область > г.Балхаш > г.Балхаш > МУСИНЫХ,street,1079.0
1161,90700,КАРАМЕНДЕ-БИ,Карагандинская область > г.Балхаш > г.Балхаш > КАРАМЕНДЕ-БИ,street,1079.0
1162,126432,Темиржолы,Карагандинская область > г.Балхаш > г.Балхаш > Темиржолы,street,1079.0
1163,86936,ИВАНОВА,Карагандинская область > г.Балхаш > г.Балхаш > ИВАНОВА,street,1079.0
1164,86923,8 Наурыз,Карагандинская область > г.Балхаш > г.Балхаш > 8 Наурыз,street,1079.0
1165,86933,ЖЕЗКАЗГАНСКАЯ,Карагандинская область > г.Балхаш > г.Балхаш > ЖЕЗКАЗГАНСКАЯ,street,1079.0
1166,86955,СПИЦЫНА,Карагандинская область > г.Балхаш > г.Балхаш > СПИЦЫНА,street,1079.0
1167,86954,Жексембека Сарсембаева,Карагандинская область > г.Балхаш > г.Балхаш > Жексембека Сарсембаева,street,1079.0
1168,86961,90,Карагандинская область > г.Балхаш > г.Балхаш > 90,street,1079.0
1169,86962,97,Карагандинская область > г.Балхаш > г.Балхаш > 97,street,1079.0
1170,86964,КУЙБЫШЕВА,Карагандинская область > г.Балхаш > г.Балхаш > КУЙБЫШЕВА,street,1079.0
1171,90270,БАРКОВСКОГО,Карагандинская область > г.Балхаш > г.Балхаш > БАРКОВСКОГО,street,1079.0
1172,90707,32,Карагандинская область > г.Балхаш > г.Балхаш > 32,street,1079.0
1173,86963,ВЕТЕРАНОВ,Карагандинская область > г.Балхаш > г.Балхаш > ВЕТЕРАНОВ,street,1079.0
1174,87129,90,Карагандинская область > г.Балхаш > г.Балхаш > 90,street,1079.0
1175,87130,97,Карагандинская область > г.Балхаш > г.Балхаш > 97,street,1079.0
1176,87131,ВЕТЕРАНОВ,Карагандинская область > г.Балхаш > г.Балхаш > ВЕТЕРАНОВ,street,1079.0
1177,126444,Акшокы,Карагандинская область > г.Балхаш > г.Балхаш > Акшокы,street,1079.0
1178,126446,Акшагыл,Карагандинская область > г.Балхаш > г.Балхаш > Акшагыл,street,1079.0
1179,126445,Ардагер,Карагандинская область > г.Балхаш > г.Балхаш > Ардагер,street,1079.0
1180,126447,Шилауыз,Карагандинская область > г.Балхаш > г.Балхаш > Шилауыз,street,1079.0
1181,90521,СВАНКУЛОВА,Карагандинская область > г.Балхаш > г.Балхаш > СВАНКУЛОВА,street,1079.0
1182,126443,Шипагер,Карагандинская область > г.Балхаш > г.Балхаш > Шипагер,street,1079.0
1183,138012,3,Карагандинская область > г.Балхаш > г.Балхаш > 3,street,1079.0
1184,86966,11,Карагандинская область > г.Балхаш > г.Балхаш > 11,street,1079.0
1185,86967,12,Карагандинская область > г.Балхаш > г.Балхаш > 12,street,1079.0
1186,86968,МУХАМЕДЖАНОВА,Карагандинская область > г.Балхаш > г.Балхаш > МУХАМЕДЖАНОВА,street,1079.0
1187,86969,Жидебая батыра,Карагандинская область > г.Балхаш > г.Балхаш > Жидебая батыра,street,1079.0
1188,86970,6,Карагандинская область > г.Балхаш > г.Балхаш > 6,street,1079.0
1189,86971,8,Карагандинская область > г.Балхаш > г.Балхаш > 8,street,1079.0
1190,86972,9,Карагандинская область > г.Балхаш > г.Балхаш > 9,street,1079.0
1191,86974,РУСАКОВА,Карагандинская область > г.Балхаш > г.Балхаш > РУСАКОВА,street,1079.0
1192,86984,КОНЫРАТ,Карагандинская область > г.Балхаш > г.Балхаш > КОНЫРАТ,street,1079.0
1193,90708,10,Карагандинская область > г.Балхаш > г.Балхаш > 10,street,1079.0
1194,90709,7,Карагандинская область > г.Балхаш > г.Балхаш > 7,street,1079.0
1195,126427,Казыбек Нуржанов,Карагандинская область > г.Балхаш > г.Балхаш > Казыбек Нуржанов,street,1079.0
1196,86973,САТПАЕВА.,Карагандинская область > г.Балхаш > г.Балхаш > САТПАЕВА.,street,1079.0
1197,86965,САБИТОВОЙ З.,Карагандинская область > г.Балхаш > г.Балхаш > САБИТОВОЙ З.,street,1079.0
1198,86975,ШАШУБАЯ,Карагандинская область > г.Балхаш > г.Балхаш > ШАШУБАЯ,street,1079.0
1199,105825,Трудовик,Карагандинская область > г.Балхаш > г.Балхаш > Трудовик,street,1079.0
1200,90222,РЕМБАЗА,Карагандинская область > г.Балхаш > г.Балхаш > РЕМБАЗА,street,1079.0
1201,86976,АЙЫРТАС,Карагандинская область > г.Балхаш > г.Балхаш > АЙЫРТАС,street,1079.0
1202,86978,ГЕОЛОГИЧЕСКИЙ,Карагандинская область > г.Балхаш > г.Балхаш > ГЕОЛОГИЧЕСКИЙ,street,1079.0
1203,86985,КОШКАР,Карагандинская область > г.Балхаш > г.Балхаш > КОШКАР,street,1079.0
1204,86986,НАРМАМБЕТ,Карагандинская область > г.Балхаш > г.Балхаш > НАРМАМБЕТ,street,1079.0
1205,86992,ТЕХСНАБ,Карагандинская область > г.Балхаш > г.Балхаш > ТЕХСНАБ,street,1079.0
1206,86993,ТОРАНГЫЛЫК,Карагандинская область > г.Балхаш > г.Балхаш > ТОРАНГЫЛЫК,street,1079.0
1207,88128,СЕВЕРНЫЙ,Карагандинская область > г.Балхаш > г.Балхаш > СЕВЕРНЫЙ,street,1079.0
1208,90710,АБАЙ,Карагандинская область > г.Балхаш > г.Балхаш > АБАЙ,street,1079.0
1209,86991,СТАРАЯ ПЛОЩАДКА,Карагандинская область > г.Балхаш > г.Балхаш > СТАРАЯ ПЛОЩАДКА,street,1079.0
1210,90136,РЕМБАЗА,Карагандинская область > г.Балхаш > г.Балхаш > РЕМБАЗА,street,1079.0
