id,parent_id,type,name,tree,path
3091,3078.0,street,"КАРАЖАР,  МОЛОДЕЖНАЯ","      КАРАЖАР,  МОЛОДЕЖНАЯ","Карагандинская область > Бухар-Жырауский район > с.Каражар > КАРАЖАР,  МОЛОДЕЖНАЯ"
3092,2875.0,town,с.Асыл,    с.Асыл,Карагандинская область > Бухар-Жырауский район > с.Асыл
3093,3092.0,street,Совхоз Асыл,      Совхоз Асыл,Карагандинская область > Бухар-Жырауский район > с.Асыл > Совхоз Асыл
3094,2875.0,town,с.Волковское,    с.Волковское,Карагандинская область > Бухар-Жырауский район > с.Волковское
3095,3094.0,street,"КАРАЖАР,  ВОЛКОВСКОЕ","      КАРАЖАР,  ВОЛКОВСКОЕ","Карагандинская область > Бухар-Жырауский район > с.Волковское > КАРАЖАР,  ВОЛКОВСКОЕ"
3096,3094.0,street,Совхоз Волковское,      Совхоз Волковское,Карагандинская область > Бухар-Жырауский район > с.Волковское > Совхоз Волковское
3097,2875.0,town,с.Геологическое,    с.Геологическое,Карагандинская область > Бухар-Жырауский район > с.Геологическое
3098,3097.0,street,село Геологическое,      село Геологическое,Карагандинская область > Бухар-Жырауский район > с.Геологическое > село Геологическое
3099,2875.0,town,с.Каракудук,    с.Каракудук,Карагандинская область > Бухар-Жырауский район > с.Каракудук
3100,3099.0,street,КАРАКУДУКСКИЙ,      КАРАКУДУКСКИЙ,Карагандинская область > Бухар-Жырауский район > с.Каракудук > КАРАКУДУКСКИЙ
3101,3099.0,street,КАРАКУДЫК,      КАРАКУДЫК,Карагандинская область > Бухар-Жырауский район > с.Каракудук > КАРАКУДЫК
3102,2875.0,town,с.Жалгызкудук,    с.Жалгызкудук,Карагандинская область > Бухар-Жырауский район > с.Жалгызкудук
3103,2875.0,town,с.Кумыскудук,    с.Кумыскудук,Карагандинская область > Бухар-Жырауский район > с.Кумыскудук
3104,2875.0,town,п.Кушокы,    п.Кушокы,Карагандинская область > Бухар-Жырауский район > п.Кушокы
3105,3104.0,street,"КУШОКЫ,  АБАЯ","      КУШОКЫ,  АБАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  АБАЯ"
3106,3104.0,street,"КУШОКЫ,  КЕНЖИНА","      КУШОКЫ,  КЕНЖИНА","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  КЕНЖИНА"
3107,3104.0,street,КУШОКЫ УЛ.РАЗВЕДОЧНАЯ,      КУШОКЫ УЛ.РАЗВЕДОЧНАЯ,Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ УЛ.РАЗВЕДОЧНАЯ
3108,3104.0,street,КУШОКЫ УЛ.ШКОЛЬНАЯ,      КУШОКЫ УЛ.ШКОЛЬНАЯ,Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ УЛ.ШКОЛЬНАЯ
3109,3104.0,street,"КУШОКЫ,  8 КВАРТАЛ","      КУШОКЫ,  8 КВАРТАЛ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  8 КВАРТАЛ"
3110,3104.0,street,"КУШОКЫ,  1 МАЯ","      КУШОКЫ,  1 МАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  1 МАЯ"
3111,3104.0,street,"КУШОКЫ,  АМАНГЕЛЬДЫ","      КУШОКЫ,  АМАНГЕЛЬДЫ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  АМАНГЕЛЬДЫ"
3112,3104.0,street,"КУШОКЫ,  ТЕНИСТАЯ","      КУШОКЫ,  ТЕНИСТАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  ТЕНИСТАЯ"
3113,3104.0,street,"КУШОКЫ,  КОЛЬЦЕВАЯ","      КУШОКЫ,  КОЛЬЦЕВАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  КОЛЬЦЕВАЯ"
3114,3104.0,street,"КУШОКЫ,  УГЛЕБОРОЧНАЯ","      КУШОКЫ,  УГЛЕБОРОЧНАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  УГЛЕБОРОЧНАЯ"
3115,3104.0,street,"КУШОКЫ,  ГОРНЯЦКАЯ","      КУШОКЫ,  ГОРНЯЦКАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  ГОРНЯЦКАЯ"
3116,3104.0,street,"КУШОКЫ,  ЦВЕТОЧНАЯ","      КУШОКЫ,  ЦВЕТОЧНАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  ЦВЕТОЧНАЯ"
3117,3104.0,street,"КУШОКЫ,  АСФАЛЬТНАЯ","      КУШОКЫ,  АСФАЛЬТНАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  АСФАЛЬТНАЯ"
3118,3104.0,street,"КУШОКЫ,  ИСКАКОВА","      КУШОКЫ,  ИСКАКОВА","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  ИСКАКОВА"
3119,3104.0,street,Карагандинское (п. Кушокы),      Карагандинское (п. Кушокы),Карагандинская область > Бухар-Жырауский район > п.Кушокы > Карагандинское (п. Кушокы)
3120,3104.0,street,1 микрорайон (п. Кушокы),      1 микрорайон (п. Кушокы),Карагандинская область > Бухар-Жырауский район > п.Кушокы > 1 микрорайон (п. Кушокы)
3121,3104.0,street,Квартал (п. Кушокы),      Квартал (п. Кушокы),Карагандинская область > Бухар-Жырауский район > п.Кушокы > Квартал (п. Кушокы)
3122,3104.0,street,"ИСКАКОВА, КУШОКЫ (село)","      ИСКАКОВА, КУШОКЫ (село)","Карагандинская область > Бухар-Жырауский район > п.Кушокы > ИСКАКОВА, КУШОКЫ (село)"
3123,3104.0,street,"КУШОКЫ,  ЮБИЛЕЙНАЯ","      КУШОКЫ,  ЮБИЛЕЙНАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  ЮБИЛЕЙНАЯ"
3124,3104.0,street,"КУШОКЫ,  РАЗРЕЗОВСКАЯ","      КУШОКЫ,  РАЗРЕЗОВСКАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  РАЗРЕЗОВСКАЯ"
3125,3104.0,street,"КУШОКЫ,  МК.  Р-ОН","      КУШОКЫ,  МК.  Р-ОН","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  МК.  Р-ОН"
3126,3104.0,street,"КУШОКЫ,  МОЛОДЕЖНАЯ","      КУШОКЫ,  МОЛОДЕЖНАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  МОЛОДЕЖНАЯ"
3127,3104.0,street,"КУШОКЫ,  ТРАНСПОРТНАЯ","      КУШОКЫ,  ТРАНСПОРТНАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  ТРАНСПОРТНАЯ"
3128,3104.0,street,"КУШОКЫ,  САДОВАЯ","      КУШОКЫ,  САДОВАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  САДОВАЯ"
3129,3104.0,street,"КУШОКЫ,  ПИОНЕРСКИЙ","      КУШОКЫ,  ПИОНЕРСКИЙ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  ПИОНЕРСКИЙ"
3130,3104.0,street,Мкр-он (п.Кушокы),      Мкр-он (п.Кушокы),Карагандинская область > Бухар-Жырауский район > п.Кушокы > Мкр-он (п.Кушокы)
3131,3104.0,street,"КУШОКЫ,  КОСМОНАВТОВ","      КУШОКЫ,  КОСМОНАВТОВ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  КОСМОНАВТОВ"
3132,3104.0,street,КУШОКЫ УЛ.МИРА,      КУШОКЫ УЛ.МИРА,Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ УЛ.МИРА
3133,3104.0,street,"КУШОКЫ,  СТЕПНАЯ","      КУШОКЫ,  СТЕПНАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  СТЕПНАЯ"
3134,3104.0,street,КУШОКЫ УЛ.ХОЗДВОР,      КУШОКЫ УЛ.ХОЗДВОР,Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ УЛ.ХОЗДВОР
3135,3104.0,street,"КУШОКЫ,  ГАГАРИНА","      КУШОКЫ,  ГАГАРИНА","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  ГАГАРИНА"
3136,3104.0,street,"КУШОКЫ,  40 ЛЕТ ПОБЕДЫ","      КУШОКЫ,  40 ЛЕТ ПОБЕДЫ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  40 ЛЕТ ПОБЕДЫ"
3137,2875.0,town,с.Самарканд,    с.Самарканд,Карагандинская область > Бухар-Жырауский район > с.Самарканд
3138,3137.0,street,"САМАРКАНД,  СТАДИОН","      САМАРКАНД,  СТАДИОН","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  СТАДИОН"
3139,3137.0,street,"САМАРКАНД,  КОМАРОВА","      САМАРКАНД,  КОМАРОВА","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  КОМАРОВА"
3140,3137.0,street,"САМАРКАНД,  ТЕЛЬМАНА","      САМАРКАНД,  ТЕЛЬМАНА","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  ТЕЛЬМАНА"
3141,3137.0,street,"САМАРКАНД,  ЧКАЛОВА","      САМАРКАНД,  ЧКАЛОВА","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  ЧКАЛОВА"
3142,3137.0,street,"САМАРКАНД,  ЛЕНИН-ЖОЛ","      САМАРКАНД,  ЛЕНИН-ЖОЛ","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  ЛЕНИН-ЖОЛ"
3143,3137.0,street,"САМАРКАНД,  САДОВАЯ","      САМАРКАНД,  САДОВАЯ","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  САДОВАЯ"
3144,3137.0,street,"САМАРКАНД,  ТЕГИЗ-ЖОЛ","      САМАРКАНД,  ТЕГИЗ-ЖОЛ","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  ТЕГИЗ-ЖОЛ"
3145,3137.0,street,"САМАРКАНД,  ОКТЯБРЬСКАЯ","      САМАРКАНД,  ОКТЯБРЬСКАЯ","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  ОКТЯБРЬСКАЯ"
3146,3137.0,street,"САМАРКАНД,  ЛЕНИНА","      САМАРКАНД,  ЛЕНИНА","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  ЛЕНИНА"
3147,3137.0,street,"САМАРКАНД,  ГАГАРИНА","      САМАРКАНД,  ГАГАРИНА","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  ГАГАРИНА"
3148,3137.0,street,"САМАРКАНД,  НОВОСТРОЙКА","      САМАРКАНД,  НОВОСТРОЙКА","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  НОВОСТРОЙКА"
3149,3137.0,street,Комсомольский,      Комсомольский,Карагандинская область > Бухар-Жырауский район > с.Самарканд > Комсомольский
3150,2875.0,town,с.Тегизжол,    с.Тегизжол,Карагандинская область > Бухар-Жырауский район > с.Тегизжол
3151,3150.0,street,село Тегизжол,      село Тегизжол,Карагандинская область > Бухар-Жырауский район > с.Тегизжол > село Тегизжол
3152,2875.0,town,с.Чкалово,    с.Чкалово,Карагандинская область > Бухар-Жырауский район > с.Чкалово
3153,3152.0,street,село Чкалово,      село Чкалово,Карагандинская область > Бухар-Жырауский район > с.Чкалово > село Чкалово
3154,2875.0,town,с.Hовоузенка,    с.Hовоузенка,Карагандинская область > Бухар-Жырауский район > с.Hовоузенка
3155,3154.0,street,"НОВОУЗЕНКА, САПЕРНАЯ","      НОВОУЗЕНКА, САПЕРНАЯ","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > НОВОУЗЕНКА, САПЕРНАЯ"
3156,3154.0,street,"НОВОУЗЕНКА, ОТД. №2.","      НОВОУЗЕНКА, ОТД. №2.","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > НОВОУЗЕНКА, ОТД. №2."
3157,3154.0,street,"СТАН, УЛ.НОВОСТРОЙКА","      СТАН, УЛ.НОВОСТРОЙКА","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > СТАН, УЛ.НОВОСТРОЙКА"
3158,3154.0,street,"НОВОУЗЕНКА, ВОЛОДАРСКАЯ","      НОВОУЗЕНКА, ВОЛОДАРСКАЯ","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > НОВОУЗЕНКА, ВОЛОДАРСКАЯ"
3159,3154.0,street,"НОВОУЗЕНКА, АНГАРСКАЯ","      НОВОУЗЕНКА, АНГАРСКАЯ","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > НОВОУЗЕНКА, АНГАРСКАЯ"
3160,3154.0,street,"НОВОУЗЕНКА, НОВОУЗЕНКА","      НОВОУЗЕНКА, НОВОУЗЕНКА","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > НОВОУЗЕНКА, НОВОУЗЕНКА"
3161,3154.0,street,"НОВОУЗЕНКА, ШКОЛЬНАЯ","      НОВОУЗЕНКА, ШКОЛЬНАЯ","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > НОВОУЗЕНКА, ШКОЛЬНАЯ"
3162,3154.0,street,"НОВОУЗЕНКА, АТАСУЙСКАЯ","      НОВОУЗЕНКА, АТАСУЙСКАЯ","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > НОВОУЗЕНКА, АТАСУЙСКАЯ"
3163,3154.0,street,"НОВОУЗЕНКА, ТИБИЛИЙСКАЯ","      НОВОУЗЕНКА, ТИБИЛИЙСКАЯ","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > НОВОУЗЕНКА, ТИБИЛИЙСКАЯ"
3164,3154.0,street,"НОВОУЗЕНКА, СТЕПНАЯ","      НОВОУЗЕНКА, СТЕПНАЯ","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > НОВОУЗЕНКА, СТЕПНАЯ"
3165,3154.0,street,"НОВОУЗЕНКА, ОТД. №1.","      НОВОУЗЕНКА, ОТД. №1.","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > НОВОУЗЕНКА, ОТД. №1."
3166,3154.0,street,"НОВОУЗЕНКА, ШУКУШЕВА","      НОВОУЗЕНКА, ШУКУШЕВА","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > НОВОУЗЕНКА, ШУКУШЕВА"
3167,3154.0,street,"ТБИЛИССКАЯ, НОВОУЗЕНКА (пос.)","      ТБИЛИССКАЯ, НОВОУЗЕНКА (пос.)","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > ТБИЛИССКАЯ, НОВОУЗЕНКА (пос.)"
3168,2875.0,town,с.Севан,    с.Севан,Карагандинская область > Бухар-Жырауский район > с.Севан
3169,3168.0,street,село Севан,      село Севан,Карагандинская область > Бухар-Жырауский район > с.Севан > село Севан
3170,2875.0,town,с.Стан,    с.Стан,Карагандинская область > Бухар-Жырауский район > с.Стан
3171,3170.0,street,село Стан,      село Стан,Карагандинская область > Бухар-Жырауский район > с.Стан > село Стан
3172,2875.0,town,с.Петровка,    с.Петровка,Карагандинская область > Бухар-Жырауский район > с.Петровка
3173,3172.0,street,"ПЕТРОВКА,  Н. АБДИРОВА","      ПЕТРОВКА,  Н. АБДИРОВА","Карагандинская область > Бухар-Жырауский район > с.Петровка > ПЕТРОВКА,  Н. АБДИРОВА"
3174,3172.0,street,ЧАЙЛЫ,      ЧАЙЛЫ,Карагандинская область > Бухар-Жырауский район > с.Петровка > ЧАЙЛЫ
3175,3172.0,street,"ПЕТРОВКА,  БЫТОВАЯ","      ПЕТРОВКА,  БЫТОВАЯ","Карагандинская область > Бухар-Жырауский район > с.Петровка > ПЕТРОВКА,  БЫТОВАЯ"
3176,3172.0,street,"ПЕТРОВКА,  ЛЕНИНА","      ПЕТРОВКА,  ЛЕНИНА","Карагандинская область > Бухар-Жырауский район > с.Петровка > ПЕТРОВКА,  ЛЕНИНА"
3177,3172.0,street,"ПЕТРОВКА,  МОСТОВАЯ","      ПЕТРОВКА,  МОСТОВАЯ","Карагандинская область > Бухар-Жырауский район > с.Петровка > ПЕТРОВКА,  МОСТОВАЯ"
3178,3172.0,street,"ПЕТРОВКА,  КОРНЕЕВА","      ПЕТРОВКА,  КОРНЕЕВА","Карагандинская область > Бухар-Жырауский район > с.Петровка > ПЕТРОВКА,  КОРНЕЕВА"
3179,3172.0,street,"ПЕТРОВКА,  ШКОЛЬНАЯ","      ПЕТРОВКА,  ШКОЛЬНАЯ","Карагандинская область > Бухар-Жырауский район > с.Петровка > ПЕТРОВКА,  ШКОЛЬНАЯ"
3180,2875.0,town,с.Чайлы,    с.Чайлы,Карагандинская область > Бухар-Жырауский район > с.Чайлы
3181,2875.0,town,с.Жанакала,    с.Жанакала,Карагандинская область > Бухар-Жырауский район > с.Жанакала
3182,3181.0,street,ЖАНА-КАЛА,      ЖАНА-КАЛА,Карагандинская область > Бухар-Жырауский район > с.Жанакала > ЖАНА-КАЛА
3183,2875.0,town,с.Жастилек,    с.Жастилек,Карагандинская область > Бухар-Жырауский район > с.Жастилек
3184,3183.0,street,ЖАСТЛЕК,      ЖАСТЛЕК,Карагандинская область > Бухар-Жырауский район > с.Жастилек > ЖАСТЛЕК
3185,2875.0,town,с.Баймырза,    с.Баймырза,Карагандинская область > Бухар-Жырауский район > с.Баймырза
3186,3185.0,street,"БАЙМЫРЗА,  ЛЕНИНА","      БАЙМЫРЗА,  ЛЕНИНА","Карагандинская область > Бухар-Жырауский район > с.Баймырза > БАЙМЫРЗА,  ЛЕНИНА"
3187,3185.0,street,"БАЙМЫРЗА,  МИРА","      БАЙМЫРЗА,  МИРА","Карагандинская область > Бухар-Жырауский район > с.Баймырза > БАЙМЫРЗА,  МИРА"
3188,3185.0,street,БАЙМЫРЗА УЛ.НИЖНЯЯ,      БАЙМЫРЗА УЛ.НИЖНЯЯ,Карагандинская область > Бухар-Жырауский район > с.Баймырза > БАЙМЫРЗА УЛ.НИЖНЯЯ
3189,3185.0,street,"БАЙМЫРЗА,  КАЛИНИНА","      БАЙМЫРЗА,  КАЛИНИНА","Карагандинская область > Бухар-Жырауский район > с.Баймырза > БАЙМЫРЗА,  КАЛИНИНА"
3190,3185.0,street,"БАЙМЫРЗА,  АСФАЛЬТНАЯ","      БАЙМЫРЗА,  АСФАЛЬТНАЯ","Карагандинская область > Бухар-Жырауский район > с.Баймырза > БАЙМЫРЗА,  АСФАЛЬТНАЯ"
3191,3185.0,street,"БАЙМЫРЗА,  МОЛОДЕЖНАЯ","      БАЙМЫРЗА,  МОЛОДЕЖНАЯ","Карагандинская область > Бухар-Жырауский район > с.Баймырза > БАЙМЫРЗА,  МОЛОДЕЖНАЯ"
3192,3185.0,street,"БАЙМЫРЗА,  ФАБРИЧНАЯ","      БАЙМЫРЗА,  ФАБРИЧНАЯ","Карагандинская область > Бухар-Жырауский район > с.Баймырза > БАЙМЫРЗА,  ФАБРИЧНАЯ"
3193,3185.0,street,"БАЙМЫРЗА,  ГАГАРИНА","      БАЙМЫРЗА,  ГАГАРИНА","Карагандинская область > Бухар-Жырауский район > с.Баймырза > БАЙМЫРЗА,  ГАГАРИНА"
3194,3185.0,street,"БАЙМЫРЗА,  НАБЕРЕЖНАЯ","      БАЙМЫРЗА,  НАБЕРЕЖНАЯ","Карагандинская область > Бухар-Жырауский район > с.Баймырза > БАЙМЫРЗА,  НАБЕРЕЖНАЯ"
3195,3185.0,street,"БАЙМЫРЗА,  50 ЛЕТ  СССР","      БАЙМЫРЗА,  50 ЛЕТ  СССР","Карагандинская область > Бухар-Жырауский район > с.Баймырза > БАЙМЫРЗА,  50 ЛЕТ  СССР"
3196,3185.0,street,"БАЙМЫРЗА,  ЮБИЛЕЙНАЯ","      БАЙМЫРЗА,  ЮБИЛЕЙНАЯ","Карагандинская область > Бухар-Жырауский район > с.Баймырза > БАЙМЫРЗА,  ЮБИЛЕЙНАЯ"
3197,2875.0,town,с.Астаховка,    с.Астаховка,Карагандинская область > Бухар-Жырауский район > с.Астаховка
3198,3197.0,street,АСТАХОВКА,      АСТАХОВКА,Карагандинская область > Бухар-Жырауский район > с.Астаховка > АСТАХОВКА
3199,3197.0,street,"АСТАХОВКА, УЛ.ВЕРХНЯЯ","      АСТАХОВКА, УЛ.ВЕРХНЯЯ","Карагандинская область > Бухар-Жырауский район > с.Астаховка > АСТАХОВКА, УЛ.ВЕРХНЯЯ"
3200,3197.0,street,"БАЙМЫРЗА, АСТАХОВКА","      БАЙМЫРЗА, АСТАХОВКА","Карагандинская область > Бухар-Жырауский район > с.Астаховка > БАЙМЫРЗА, АСТАХОВКА"
3201,2875.0,town,с.Шешенкара,    с.Шешенкара,Карагандинская область > Бухар-Жырауский район > с.Шешенкара
3202,3201.0,street,ШЕШЕНКАРА,      ШЕШЕНКАРА,Карагандинская область > Бухар-Жырауский район > с.Шешенкара > ШЕШЕНКАРА
3203,3201.0,street,ул. Набережная,      ул. Набережная,Карагандинская область > Бухар-Жырауский район > с.Шешенкара > ул. Набережная
3204,3201.0,street,ул. Фатеева,      ул. Фатеева,Карагандинская область > Бухар-Жырауский район > с.Шешенкара > ул. Фатеева
3205,3201.0,street,ул. Пискунова,      ул. Пискунова,Карагандинская область > Бухар-Жырауский район > с.Шешенкара > ул. Пискунова
3206,3201.0,street,ул. Токтара Аубакирова,      ул. Токтара Аубакирова,Карагандинская область > Бухар-Жырауский район > с.Шешенкара > ул. Токтара Аубакирова
3207,2875.0,town,с.Уштау,    с.Уштау,Карагандинская область > Бухар-Жырауский район > с.Уштау
3208,3207.0,street,УШТАУСКИЙ,      УШТАУСКИЙ,Карагандинская область > Бухар-Жырауский район > с.Уштау > УШТАУСКИЙ
3209,2875.0,town,с.Ашису,    с.Ашису,Карагандинская область > Бухар-Жырауский район > с.Ашису
3210,3209.0,street,ОТД. АЩИСУ,      ОТД. АЩИСУ,Карагандинская область > Бухар-Жырауский район > с.Ашису > ОТД. АЩИСУ
3211,2875.0,town,с.Акбел,    с.Акбел,Карагандинская область > Бухар-Жырауский район > с.Акбел
3212,3211.0,street,АКБЕЛ,      АКБЕЛ,Карагандинская область > Бухар-Жырауский район > с.Акбел > АКБЕЛ
3213,2875.0,town,с.Алабас (Акбелский с.о.),    с.Алабас (Акбелский с.о.),Карагандинская область > Бухар-Жырауский район > с.Алабас (Акбелский с.о.)
3214,3213.0,street,АКБЕЛ С.АЛАБАС,      АКБЕЛ С.АЛАБАС,Карагандинская область > Бухар-Жырауский район > с.Алабас (Акбелский с.о.) > АКБЕЛ С.АЛАБАС
3215,2875.0,town,с.Курама,    с.Курама,Карагандинская область > Бухар-Жырауский район > с.Курама
3216,3215.0,street,АКБЕЛ С.КУРАМА,      АКБЕЛ С.КУРАМА,Карагандинская область > Бухар-Жырауский район > с.Курама > АКБЕЛ С.КУРАМА
3217,3215.0,street,село Курома,      село Курома,Карагандинская область > Бухар-Жырауский район > с.Курама > село Курома
3218,2875.0,town,с.Ростовка,    с.Ростовка,Карагандинская область > Бухар-Жырауский район > с.Ростовка
3219,3218.0,street,"РОСТОВКА,  ЦЕНТРАЛЬНАЯ","      РОСТОВКА,  ЦЕНТРАЛЬНАЯ","Карагандинская область > Бухар-Жырауский район > с.Ростовка > РОСТОВКА,  ЦЕНТРАЛЬНАЯ"
3220,3218.0,street,"РОСТОВКА, КАРАУЗЕКСКАЯ","      РОСТОВКА, КАРАУЗЕКСКАЯ","Карагандинская область > Бухар-Жырауский район > с.Ростовка > РОСТОВКА, КАРАУЗЕКСКАЯ"
3221,3218.0,street,"РОСТОВКА,  КАЗАХСТАНСКАЯ","      РОСТОВКА,  КАЗАХСТАНСКАЯ","Карагандинская область > Бухар-Жырауский район > с.Ростовка > РОСТОВКА,  КАЗАХСТАНСКАЯ"
3222,3218.0,street,"РОСТОВКА,  СОВЕТСКАЯ","      РОСТОВКА,  СОВЕТСКАЯ","Карагандинская область > Бухар-Жырауский район > с.Ростовка > РОСТОВКА,  СОВЕТСКАЯ"
3223,3218.0,street,"РОСТОВКА,  КОРНИЕНКО","      РОСТОВКА,  КОРНИЕНКО","Карагандинская область > Бухар-Жырауский район > с.Ростовка > РОСТОВКА,  КОРНИЕНКО"
3224,3218.0,street,"РОСТОВКА, (с.Ростовка)","      РОСТОВКА, (с.Ростовка)","Карагандинская область > Бухар-Жырауский район > с.Ростовка > РОСТОВКА, (с.Ростовка)"
3225,3218.0,street,Колхозная,      Колхозная,Карагандинская область > Бухар-Жырауский район > с.Ростовка > Колхозная
3226,3218.0,street,"РОСТОВКА,  ШКОЛЬНАЯ","      РОСТОВКА,  ШКОЛЬНАЯ","Карагандинская область > Бухар-Жырауский район > с.Ростовка > РОСТОВКА,  ШКОЛЬНАЯ"
3227,3218.0,street,"РОСТОВКА,  НУРИНСКАЯ","      РОСТОВКА,  НУРИНСКАЯ","Карагандинская область > Бухар-Жырауский район > с.Ростовка > РОСТОВКА,  НУРИНСКАЯ"
3228,3218.0,street,"РОСТОВКА,  ПОБЕДЫ","      РОСТОВКА,  ПОБЕДЫ","Карагандинская область > Бухар-Жырауский район > с.Ростовка > РОСТОВКА,  ПОБЕДЫ"
3229,3218.0,street,"РОСТОВКА, ВАЛЕНТИНЫ РУССУ","      РОСТОВКА, ВАЛЕНТИНЫ РУССУ","Карагандинская область > Бухар-Жырауский район > с.Ростовка > РОСТОВКА, ВАЛЕНТИНЫ РУССУ"
3230,2875.0,town,с.Красная Hива,    с.Красная Hива,Карагандинская область > Бухар-Жырауский район > с.Красная Hива
3231,3230.0,street,село Красная Нива,      село Красная Нива,Карагандинская область > Бухар-Жырауский район > с.Красная Hива > село Красная Нива
3232,3230.0,street,РОСТОВКА С.КРАСНАЯ НИВА,      РОСТОВКА С.КРАСНАЯ НИВА,Карагандинская область > Бухар-Жырауский район > с.Красная Hива > РОСТОВКА С.КРАСНАЯ НИВА
3233,2875.0,town,с.Кызылжар,    с.Кызылжар,Карагандинская область > Бухар-Жырауский район > с.Кызылжар
3234,3233.0,street,КЫЗЫЛ-ЖАР,      КЫЗЫЛ-ЖАР,Карагандинская область > Бухар-Жырауский район > с.Кызылжар > КЫЗЫЛ-ЖАР
3235,2875.0,town,с.Центральное,    с.Центральное,Карагандинская область > Бухар-Жырауский район > с.Центральное
3236,3235.0,street,"ЦЕНТРАЛЬНОЕ,  СТЕПНАЯ","      ЦЕНТРАЛЬНОЕ,  СТЕПНАЯ","Карагандинская область > Бухар-Жырауский район > с.Центральное > ЦЕНТРАЛЬНОЕ,  СТЕПНАЯ"
3237,3235.0,street,"ЦЕНТРАЛЬНОЕ,  МИРА","      ЦЕНТРАЛЬНОЕ,  МИРА","Карагандинская область > Бухар-Жырауский район > с.Центральное > ЦЕНТРАЛЬНОЕ,  МИРА"
3238,3235.0,street,"ЦЕНТРАЛЬНОЕ,  СОВЕТСКАЯ","      ЦЕНТРАЛЬНОЕ,  СОВЕТСКАЯ","Карагандинская область > Бухар-Жырауский район > с.Центральное > ЦЕНТРАЛЬНОЕ,  СОВЕТСКАЯ"
